arrival_time,service_time,inter_arrival_time,time_service_begins,queue_wait_time,time_service_ends,time_in_system,server_idle_time
6880.229999999996,54610.24,47730.01,54610.24,6880.229999999996,54614.15,6884.14,0.0
6880.790000000001,54614.15,47733.36,54614.15,6880.790000000001,54618.27,6884.91,0.0
6884.479999999996,54618.27,47733.79,54618.27,6884.479999999996,54622.18,6888.39,0.0
6886.989999999998,54622.18,47735.19,54622.18,6886.989999999998,54627.11,6891.92,0.0
6890.4100000000035,54627.11,47736.7,54627.11,6890.4100000000035,54631.51,6894.81,0.0
6892.730000000003,54631.51,47738.78,54631.51,6892.730000000003,54635.64,6896.86,0.0
6893.529999999999,54635.64,47742.11,54635.64,6893.529999999999,54640.13,6898.02,0.0
6894.619999999995,54640.13,47745.51,54640.13,6894.619999999995,54644.33,6898.82,0.0
6896.980000000003,54644.33,47747.35,54644.33,6896.980000000003,54648.37,6901.02,0.0
6898.470000000001,54648.37,47749.9,54648.37,6898.470000000001,54653.08,6903.18,0.0
6899.5999999999985,54653.08,47753.48,54653.08,6899.5999999999985,54657.18,6903.7,0.0
6901.4100000000035,54657.18,47755.77,54657.18,6901.4100000000035,54662.16,6906.39,0.0
6904.350000000006,54662.16,47757.81,54662.16,6904.350000000006,54666.46,6908.65,0.0
6906.830000000002,54666.46,47759.63,54666.46,6906.830000000002,54671.22,6911.59,0.0
6909.6500000000015,54671.22,47761.57,54671.22,6909.6500000000015,54676.03,6914.46,0.0
6911.279999999999,54676.03,47764.75,54676.03,6911.279999999999,54680.93,6916.18,0.0
6914.57,54680.93,47766.36,54680.93,6914.57,54685.59,6919.23,0.0
6917.3499999999985,54685.59,47768.24,54685.59,6917.3499999999985,54690.27,6922.03,0.0
6920.07,54690.27,47770.2,54690.27,6920.07,54695.01,6924.81,0.0
6922.800000000003,54695.01,47772.21,54695.01,6922.800000000003,54698.89,6926.68,0.0
6925.1500000000015,54698.89,47773.74,54698.89,6925.1500000000015,54703.62,6929.88,0.0
6928.130000000005,54703.62,47775.49,54703.62,6928.130000000005,54708.62,6933.13,0.0
6929.6600000000035,54708.62,47778.96,54708.62,6929.6600000000035,54713.42,6934.46,0.0
6932.689999999995,54713.42,47780.73,54713.42,6932.689999999995,54717.64,6936.91,0.0
6935.040000000001,54717.64,47782.6,54717.64,6935.040000000001,54722.63,6940.03,0.0
6937.449999999997,54722.63,47785.18,54722.63,6937.449999999997,54727.62,6942.44,0.0
6940.780000000006,54727.62,47786.84,54727.62,6940.780000000006,54732.52,6945.68,0.0
6945.0,54732.52,47787.52,54732.52,6945.0,54737.15,6949.63,0.0
6948.590000000004,54737.15,47788.56,54737.15,6948.590000000004,54741.9,6953.34,0.0
6951.560000000005,54741.9,47790.34,54741.9,6951.560000000005,54746.88,6956.54,0.0
6955.0899999999965,54746.88,47791.79,54746.88,6955.0899999999965,54751.0,6959.21,0.0
6958.029999999999,54751.0,47792.97,54751.0,6958.029999999999,54755.95,6962.98,0.0
6960.3499999999985,54755.95,47795.6,54755.95,6960.3499999999985,54760.03,6964.43,0.0
6963.419999999998,54760.03,47796.61,54760.03,6963.419999999998,54764.81,6968.2,0.0
6964.259999999995,54764.81,47800.55,54764.81,6964.259999999995,54769.3,6968.75,0.0
6967.960000000006,54769.3,47801.34,54769.3,6967.960000000006,54773.44,6972.1,0.0
6969.840000000004,54773.44,47803.6,54773.44,6969.840000000004,54777.86,6974.26,0.0
6973.040000000001,54777.86,47804.82,54777.86,6973.040000000001,54782.12,6977.3,0.0
6975.230000000003,54782.12,47806.89,54782.12,6975.230000000003,54786.28,6979.39,0.0
6977.07,54786.28,47809.21,54786.28,6977.07,54790.24,6981.03,0.0
6980.029999999999,54790.24,47810.21,54790.24,6980.029999999999,54795.2,6984.99,0.0
6983.129999999997,54795.2,47812.07,54795.2,6983.129999999997,54799.76,6987.69,0.0
6986.740000000005,54799.76,47813.02,54799.76,6986.740000000005,54803.73,6990.71,0.0
6989.810000000005,54803.73,47813.92,54803.73,6989.810000000005,54807.65,6993.73,0.0
6991.760000000002,54807.65,47815.89,54807.65,6991.760000000002,54811.81,6995.92,0.0
6994.689999999995,54811.81,47817.12,54811.81,6994.689999999995,54816.15,6999.03,0.0
6996.360000000001,54816.15,47819.79,54816.15,6996.360000000001,54820.64,7000.85,0.0
7000.25,54820.64,47820.39,54820.64,7000.25,54824.77,7004.38,0.0
7002.119999999995,54824.77,47822.65,54824.77,7002.119999999995,54828.66,7006.01,0.0
7005.030000000006,54828.66,47823.63,54828.66,7005.030000000006,54832.72,7009.09,0.0
7007.480000000003,54832.72,47825.24,54832.72,7007.480000000003,54837.58,7012.34,0.0
7008.740000000005,54837.58,47828.84,54837.58,7008.740000000005,54841.93,7013.09,0.0
7012.220000000001,54841.93,47829.71,54841.93,7012.220000000001,54846.89,7017.18,0.0
7015.729999999996,54846.89,47831.16,54846.89,7015.729999999996,54851.89,7020.73,0.0
7018.769999999997,54851.89,47833.12,54851.89,7018.769999999997,54856.47,7023.35,0.0
7021.190000000002,54856.47,47835.28,54856.47,7021.190000000002,54860.37,7025.09,0.0
7023.590000000004,54860.37,47836.78,54860.37,7023.590000000004,54865.12,7028.34,0.0
7026.760000000002,54865.12,47838.36,54865.12,7026.760000000002,54870.06,7031.7,0.0
7031.009999999995,54870.06,47839.05,54870.06,7031.009999999995,54874.96,7035.91,0.0
7034.379999999997,54874.96,47840.58,54874.96,7034.379999999997,54879.63,7039.05,0.0
7036.489999999998,54879.63,47843.14,54879.63,7036.489999999998,54884.29,7041.15,0.0
7037.889999999999,54884.29,47846.4,54884.29,7037.889999999999,54888.67,7042.27,0.0
7041.119999999995,54888.67,47847.55,54888.67,7041.119999999995,54893.49,7045.94,0.0
7044.729999999996,54893.49,47848.76,54893.49,7044.729999999996,54897.59,7048.83,0.0
7048.699999999997,54897.59,47848.89,54897.59,7048.699999999997,54901.74,7052.85,0.0
7049.479999999996,54901.74,47852.26,54901.74,7049.479999999996,54905.67,7053.41,0.0
7049.709999999999,54905.67,47855.96,54905.67,7049.709999999999,54910.06,7054.1,0.0
7051.559999999998,54910.06,47858.5,54910.06,7051.559999999998,54914.3,7055.8,0.0
7054.25,54914.3,47860.05,54914.3,7054.25,54918.15,7058.1,0.0
7056.800000000003,54918.15,47861.35,54918.15,7056.800000000003,54923.15,7061.8,0.0
7060.370000000003,54923.15,47862.78,54923.15,7060.370000000003,54928.11,7065.33,0.0
7064.870000000003,54928.11,47863.24,54928.11,7064.870000000003,54932.92,7069.68,0.0
7068.889999999999,54932.92,47864.03,54932.92,7068.889999999999,54937.85,7073.82,0.0
7070.6500000000015,54937.85,47867.2,54937.85,7070.6500000000015,54941.71,7074.51,0.0
7073.959999999999,54941.71,47867.75,54941.71,7073.959999999999,54946.46,7078.71,0.0
7076.309999999998,54946.46,47870.15,54946.46,7076.309999999998,54951.23,7081.08,0.0
7079.540000000001,54951.23,47871.69,54951.23,7079.540000000001,54955.34,7083.65,0.0
7081.0999999999985,54955.34,47874.24,54955.34,7081.0999999999985,54960.01,7085.77,0.0
7082.389999999999,54960.01,47877.62,54960.01,7082.389999999999,54964.17,7086.55,0.0
7083.989999999998,54964.17,47880.18,54964.17,7083.989999999998,54968.98,7088.8,0.0
7086.220000000001,54968.98,47882.76,54968.98,7086.220000000001,54973.91,7091.15,0.0
7089.800000000003,54973.91,47884.11,54973.91,7089.800000000003,54978.06,7093.95,0.0
7091.639999999999,54978.06,47886.42,54978.06,7091.639999999999,54982.29,7095.87,0.0
7095.090000000004,54982.29,47887.2,54982.29,7095.090000000004,54987.19,7099.99,0.0
7096.510000000002,54987.19,47890.68,54987.19,7096.510000000002,54992.19,7101.51,0.0
7098.889999999999,54992.19,47893.3,54992.19,7098.889999999999,54996.77,7103.47,0.0
7101.709999999999,54996.77,47895.06,54996.77,7101.709999999999,55000.97,7105.91,0.0
7104.540000000001,55000.97,47896.43,55000.97,7104.540000000001,55005.95,7109.52,0.0
7109.269999999997,55005.95,47896.68,55005.95,7109.269999999997,55009.86,7113.18,0.0
7111.449999999997,55009.86,47898.41,55009.86,7111.449999999997,55013.98,7115.57,0.0
7114.590000000004,55013.98,47899.39,55013.98,7114.590000000004,55018.97,7119.58,0.0
7116.370000000003,55018.97,47902.6,55018.97,7116.370000000003,55023.94,7121.34,0.0
7119.9100000000035,55023.94,47904.03,55023.94,7119.9100000000035,55028.27,7124.24,0.0
7122.5,55028.27,47905.77,55028.27,7122.5,55033.21,7127.44,0.0
7124.809999999998,55033.21,47908.4,55033.21,7124.809999999998,55037.47,7129.07,0.0
7125.809999999998,55037.47,47911.66,55037.47,7125.809999999998,55042.46,7130.8,0.0
7129.209999999999,55042.46,47913.25,55042.46,7129.209999999999,55047.37,7134.12,0.0
7131.010000000002,55047.37,47916.36,55047.37,7131.010000000002,55052.12,7135.76,0.0
7133.25,55052.12,47918.87,55052.12,7133.25,55057.12,7138.25,0.0
7136.850000000006,55057.12,47920.27,55057.12,7136.850000000006,55062.12,7141.85,0.0
7139.350000000006,55062.12,47922.77,55062.12,7139.350000000006,55066.23,7143.46,0.0
7142.9000000000015,55066.23,47923.33,55066.23,7142.9000000000015,55070.19,7146.86,0.0
7144.310000000005,55070.19,47925.88,55070.19,7144.310000000005,55074.79,7148.91,0.0
7146.860000000001,55074.79,47927.93,55074.79,7146.860000000001,55079.38,7151.45,0.0
7149.809999999998,55079.38,47929.57,55079.38,7149.809999999998,55083.83,7154.26,0.0
7152.68,55083.83,47931.15,55083.83,7152.68,55087.9,7156.75,0.0
7154.779999999999,55087.9,47933.12,55087.9,7154.779999999999,55092.8,7159.68,0.0
7156.540000000001,55092.8,47936.26,55092.8,7156.540000000001,55097.3,7161.04,0.0
7160.310000000005,55097.3,47936.99,55097.3,7160.310000000005,55102.25,7165.26,0.0
7163.3499999999985,55102.25,47938.9,55102.25,7163.3499999999985,55106.78,7167.88,0.0
7166.309999999998,55106.78,47940.47,55106.78,7166.309999999998,55110.97,7170.5,0.0
7167.5,55110.97,47943.47,55110.97,7167.5,55115.22,7171.75,0.0
7171.669999999998,55115.22,47943.55,55115.22,7171.669999999998,55119.99,7176.44,0.0
7174.669999999998,55119.99,47945.32,55119.99,7174.669999999998,55124.63,7179.31,0.0
7179.129999999997,55124.63,47945.5,55124.63,7179.129999999997,55128.93,7183.43,0.0
7182.840000000004,55128.93,47946.09,55128.93,7182.840000000004,55133.7,7187.61,0.0
7186.610000000001,55133.7,47947.09,55133.7,7186.610000000001,55138.25,7191.16,0.0
7189.050000000003,55138.25,47949.2,55138.25,7189.050000000003,55142.25,7193.05,0.0
7190.760000000002,55142.25,47951.49,55142.25,7190.760000000002,55147.25,7195.76,0.0
7192.440000000002,55147.25,47954.81,55147.25,7192.440000000002,55151.56,7196.75,0.0
7194.489999999998,55151.56,47957.07,55151.56,7194.489999999998,55155.7,7198.63,0.0
7196.289999999994,55155.7,47959.41,55155.7,7196.289999999994,55160.7,7201.29,0.0
7198.169999999998,55160.7,47962.53,55160.7,7198.169999999998,55164.62,7202.09,0.0
7200.970000000001,55164.62,47963.65,55164.62,7200.970000000001,55168.48,7204.83,0.0
7203.090000000004,55168.48,47965.39,55168.48,7203.090000000004,55172.98,7207.59,0.0
7204.810000000005,55172.98,47968.17,55172.98,7204.810000000005,55177.46,7209.29,0.0
7206.449999999997,55177.46,47971.01,55177.46,7206.449999999997,55181.46,7210.45,0.0
7207.959999999999,55181.46,47973.5,55181.46,7207.959999999999,55186.45,7212.95,0.0
7211.610000000001,55186.45,47974.84,55186.45,7211.610000000001,55190.35,7215.51,0.0
7214.010000000002,55190.35,47976.34,55190.35,7214.010000000002,55195.22,7218.88,0.0
7217.450000000004,55195.22,47977.77,55195.22,7217.450000000004,55200.06,7222.29,0.0
7221.25,55200.06,47978.81,55200.06,7221.25,55204.9,7226.09,0.0
7225.950000000004,55204.9,47978.95,55204.9,7225.950000000004,55209.33,7230.38,0.0
7227.529999999999,55209.33,47981.8,55209.33,7227.529999999999,55214.02,7232.22,0.0
7229.3499999999985,55214.02,47984.67,55214.02,7229.3499999999985,55218.72,7234.05,0.0
7231.790000000001,55218.72,47986.93,55218.72,7231.790000000001,55223.6,7236.67,0.0
7233.8499999999985,55223.6,47989.75,55223.6,7233.8499999999985,55228.18,7238.43,0.0
7237.459999999999,55228.18,47990.72,55228.18,7237.459999999999,55232.52,7241.8,0.0
7241.109999999993,55232.52,47991.41,55232.52,7241.109999999993,55237.0,7245.59,0.0
7242.6500000000015,55237.0,47994.35,55237.0,7242.6500000000015,55241.18,7246.83,0.0
7243.519999999997,55241.18,47997.66,55241.18,7243.519999999997,55245.24,7247.58,0.0
7247.299999999996,55245.24,47997.94,55245.24,7247.299999999996,55250.24,7252.3,0.0
7247.75,55250.24,48002.49,55250.24,7247.75,55254.43,7251.94,0.0
7250.129999999997,55254.43,48004.3,55254.43,7250.129999999997,55258.49,7254.19,0.0
7252.8499999999985,55258.49,48005.64,55258.49,7252.8499999999985,55262.56,7256.92,0.0
7256.610000000001,55262.56,48005.95,55262.56,7256.610000000001,55266.57,7260.62,0.0
7258.4000000000015,55266.57,48008.17,55266.57,7258.4000000000015,55270.62,7262.45,0.0
7259.57,55270.62,48011.05,55270.62,7259.57,55275.12,7264.07,0.0
7262.510000000002,55275.12,48012.61,55275.12,7262.510000000002,55279.93,7267.32,0.0
7265.739999999998,55279.93,48014.19,55279.93,7265.739999999998,55283.87,7269.68,0.0
7268.770000000004,55283.87,48015.1,55283.87,7268.770000000004,55288.14,7273.04,0.0
7270.169999999998,55288.14,48017.97,55288.14,7270.169999999998,55292.95,7274.98,0.0
7271.779999999999,55292.95,48021.17,55292.95,7271.779999999999,55297.81,7276.64,0.0
7275.07,55297.81,48022.74,55297.81,7275.07,55301.76,7279.02,0.0
7275.450000000004,55301.76,48026.31,55301.76,7275.450000000004,55305.94,7279.63,0.0
7277.529999999999,55305.94,48028.41,55305.94,7277.529999999999,55310.07,7281.66,0.0
7280.129999999997,55310.07,48029.94,55310.07,7280.129999999997,55314.09,7284.15,0.0
7283.659999999996,55314.09,48030.43,55314.09,7283.659999999996,55318.92,7288.49,0.0
7284.409999999996,55318.92,48034.51,55318.92,7284.409999999996,55322.9,7288.39,0.0
7287.940000000002,55322.9,48034.96,55322.9,7287.940000000002,55326.76,7291.8,0.0
7288.4000000000015,55326.76,48038.36,55326.76,7288.4000000000015,55330.71,7292.35,0.0
7291.07,55330.71,48039.64,55330.71,7291.07,55335.14,7295.5,0.0
7294.190000000002,55335.14,48040.95,55335.14,7294.190000000002,55339.73,7298.78,0.0
7296.830000000002,55339.73,48042.9,55339.73,7296.830000000002,55343.76,7300.86,0.0
7297.940000000002,55343.76,48045.82,55343.76,7297.940000000002,55348.66,7302.84,0.0
7300.770000000004,55348.66,48047.89,55348.66,7300.770000000004,55353.35,7305.46,0.0
7304.860000000001,55353.35,48048.49,55353.35,7304.860000000001,55358.35,7309.86,0.0
7307.269999999997,55358.35,48051.08,55358.35,7307.269999999997,55363.27,7312.19,0.0
7309.459999999999,55363.27,48053.81,55363.27,7309.459999999999,55367.75,7313.94,0.0
7312.279999999999,55367.75,48055.47,55367.75,7312.279999999999,55372.21,7316.74,0.0
7316.049999999996,55372.21,48056.16,55372.21,7316.049999999996,55376.45,7320.29,0.0
7317.919999999998,55376.45,48058.53,55376.45,7317.919999999998,55380.58,7322.05,0.0
7319.810000000005,55380.58,48060.77,55380.58,7319.810000000005,55384.67,7323.9,0.0
7321.049999999996,55384.67,48063.62,55384.67,7321.049999999996,55389.43,7325.81,0.0
7325.690000000002,55389.43,48063.74,55389.43,7325.690000000002,55393.79,7330.05,0.0
7327.220000000001,55393.79,48066.57,55393.79,7327.220000000001,55398.07,7331.5,0.0
7327.879999999997,55398.07,48070.19,55398.07,7327.879999999997,55403.05,7332.86,0.0
7330.68,55403.05,48072.37,55403.05,7330.68,55408.05,7335.68,0.0
7334.810000000005,55408.05,48073.24,55408.05,7334.810000000005,55412.09,7338.85,0.0
7336.3499999999985,55412.09,48075.74,55412.09,7336.3499999999985,55416.76,7341.02,0.0
7338.790000000001,55416.76,48077.97,55416.76,7338.790000000001,55421.0,7343.03,0.0
7341.470000000001,55421.0,48079.53,55421.0,7341.470000000001,55425.16,7345.63,0.0
7344.1500000000015,55425.16,48081.01,55425.16,7344.1500000000015,55429.17,7348.16,0.0
7345.43,55429.17,48083.74,55429.17,7345.43,55434.06,7350.32,0.0
7346.989999999998,55434.06,48087.07,55434.06,7346.989999999998,55438.7,7351.63,0.0
7349.659999999996,55438.7,48089.04,55438.7,7349.659999999996,55443.7,7354.66,0.0
7353.07,55443.7,48090.63,55443.7,7353.07,55448.06,7357.43,0.0
7355.909999999996,55448.06,48092.15,55448.06,7355.909999999996,55453.03,7360.88,0.0
7357.3399999999965,55453.03,48095.69,55453.03,7357.3399999999965,55458.03,7362.34,0.0
7360.260000000002,55458.03,48097.77,55458.03,7360.260000000002,55462.05,7364.28,0.0
7362.310000000005,55462.05,48099.74,55462.05,7362.310000000005,55466.87,7367.13,0.0
7363.389999999999,55466.87,48103.48,55466.87,7363.389999999999,55471.82,7368.34,0.0
7365.93,55471.82,48105.89,55471.82,7365.93,55476.76,7370.87,0.0
7368.220000000001,55476.76,48108.54,55476.76,7368.220000000001,55481.63,7373.09,0.0
7370.43,55481.63,48111.2,55481.63,7370.43,55486.58,7375.38,0.0
7372.120000000003,55486.58,48114.46,55486.58,7372.120000000003,55491.58,7377.12,0.0
7374.82,55491.58,48116.76,55491.58,7374.82,55496.56,7379.8,0.0
7377.389999999999,55496.56,48119.17,55496.56,7377.389999999999,55501.56,7382.39,0.0
7377.479999999996,55501.56,48124.08,55501.56,7377.479999999996,55505.73,7381.65,0.0
7381.240000000005,55505.73,48124.49,55505.73,7381.240000000005,55510.52,7386.03,0.0
7384.279999999999,55510.52,48126.24,55510.52,7384.279999999999,55515.3,7389.06,0.0
7385.780000000006,55515.3,48129.52,55515.3,7385.780000000006,55520.08,7390.56,0.0
7388.25,55520.08,48131.83,55520.08,7388.25,55525.01,7393.18,0.0
7392.080000000002,55525.01,48132.93,55525.01,7392.080000000002,55529.51,7396.58,0.0
7395.270000000004,55529.51,48134.24,55529.51,7395.270000000004,55534.49,7400.25,0.0
7398.949999999997,55534.49,48135.54,55534.49,7398.949999999997,55538.93,7403.39,0.0
7402.220000000001,55538.93,48136.71,55538.93,7402.220000000001,55543.41,7406.7,0.0
7404.770000000004,55543.41,48138.64,55543.41,7404.770000000004,55548.06,7409.42,0.0
7408.459999999999,55548.06,48139.6,55548.06,7408.459999999999,55552.76,7413.16,0.0
7411.480000000003,55552.76,48141.28,55552.76,7411.480000000003,55557.61,7416.33,0.0
7415.470000000001,55557.61,48142.14,55557.61,7415.470000000001,55562.42,7420.28,0.0
7417.5999999999985,55562.42,48144.82,55562.42,7417.5999999999985,55567.19,7422.37,0.0
7420.690000000002,55567.19,48146.5,55567.19,7420.690000000002,55572.19,7425.69,0.0
7423.75,55572.19,48148.44,55572.19,7423.75,55577.19,7428.75,0.0
7426.6600000000035,55577.19,48150.53,55577.19,7426.6600000000035,55582.19,7431.66,0.0
7429.090000000004,55582.19,48153.1,55582.19,7429.090000000004,55587.1,7434.0,0.0
7431.909999999996,55587.1,48155.19,55587.1,7431.909999999996,55591.84,7436.65,0.0
7436.029999999999,55591.84,48155.81,55591.84,7436.029999999999,55596.0,7440.19,0.0
7437.4000000000015,55596.0,48158.6,55596.0,7437.4000000000015,55600.32,7441.72,0.0
7440.3399999999965,55600.32,48159.98,55600.32,7440.3399999999965,55605.3,7445.32,0.0
7443.18,55605.3,48162.12,55605.3,7443.18,55610.25,7448.13,0.0
7445.580000000002,55610.25,48164.67,55610.25,7445.580000000002,55615.25,7450.58,0.0
7448.6500000000015,55615.25,48166.6,55615.25,7448.6500000000015,55619.36,7452.76,0.0
7451.290000000001,55619.36,48168.07,55619.36,7451.290000000001,55623.91,7455.84,0.0
7455.280000000006,55623.91,48168.63,55623.91,7455.280000000006,55628.26,7459.63,0.0
7457.940000000002,55628.26,48170.32,55628.26,7457.940000000002,55633.16,7462.84,0.0
7461.6500000000015,55633.16,48171.51,55633.16,7461.6500000000015,55637.77,7466.26,0.0
7463.0999999999985,55637.77,48174.67,55637.77,7463.0999999999985,55641.86,7467.19,0.0
7465.5999999999985,55641.86,48176.26,55641.86,7465.5999999999985,55646.86,7470.6,0.0
7469.330000000002,55646.86,48177.53,55646.86,7469.330000000002,55651.12,7473.59,0.0
7472.280000000006,55651.12,48178.84,55651.12,7472.280000000006,55655.02,7476.18,0.0
7475.149999999994,55655.02,48179.87,55655.02,7475.149999999994,55659.08,7479.21,0.0
7476.889999999999,55659.08,48182.19,55659.08,7476.889999999999,55663.76,7481.57,0.0
7480.620000000003,55663.76,48183.14,55663.76,7480.620000000003,55667.85,7484.71,0.0
7483.3399999999965,55667.85,48184.51,55667.85,7483.3399999999965,55672.17,7487.66,0.0
7487.419999999998,55672.17,48184.75,55672.17,7487.419999999998,55676.9,7492.15,0.0
7489.510000000002,55676.9,48187.39,55676.9,7489.510000000002,55681.78,7494.39,0.0
7491.720000000001,55681.78,48190.06,55681.78,7491.720000000001,55685.75,7495.69,0.0
7493.9100000000035,55685.75,48191.84,55685.75,7493.9100000000035,55690.29,7498.45,0.0
7496.970000000001,55690.29,48193.32,55690.29,7496.970000000001,55694.77,7501.45,0.0
7499.289999999994,55694.77,48195.48,55694.77,7499.289999999994,55699.36,7503.88,0.0
7501.8499999999985,55699.36,48197.51,55699.36,7501.8499999999985,55704.36,7506.85,0.0
7503.919999999998,55704.36,48200.44,55704.36,7503.919999999998,55708.65,7508.21,0.0
7505.510000000002,55708.65,48203.14,55708.65,7505.510000000002,55712.9,7509.76,0.0
7507.889999999999,55712.9,48205.01,55712.9,7507.889999999999,55717.76,7512.75,0.0
7511.1500000000015,55717.76,48206.61,55717.76,7511.1500000000015,55722.75,7516.14,0.0
7514.9000000000015,55722.75,48207.85,55722.75,7514.9000000000015,55726.83,7518.98,0.0
7517.330000000002,55726.83,48209.5,55726.83,7517.330000000002,55731.46,7521.96,0.0
7519.159999999996,55731.46,48212.3,55731.46,7519.159999999996,55736.45,7524.15,0.0
7522.309999999998,55736.45,48214.14,55736.45,7522.309999999998,55740.66,7526.52,0.0
7523.390000000007,55740.66,48217.27,55740.66,7523.390000000007,55744.78,7527.51,0.0
7525.549999999996,55744.78,48219.23,55744.78,7525.549999999996,55748.99,7529.76,0.0
7527.0,55748.99,48221.99,55748.99,7527.0,55753.21,7531.22,0.0
7531.190000000002,55753.21,48222.02,55753.21,7531.190000000002,55757.97,7535.95,0.0
7533.5,55757.97,48224.47,55757.97,7533.5,55762.57,7538.1,0.0
7537.260000000002,55762.57,48225.31,55762.57,7537.260000000002,55766.92,7541.61,0.0
7539.189999999995,55766.92,48227.73,55766.92,7539.189999999995,55771.92,7544.19,0.0
7542.159999999996,55771.92,48229.76,55771.92,7542.159999999996,55776.66,7546.9,0.0
7545.280000000006,55776.66,48231.38,55776.66,7545.280000000006,55780.96,7549.58,0.0
7549.199999999997,55780.96,48231.76,55780.96,7549.199999999997,55785.94,7554.18,0.0
7552.860000000001,55785.94,48233.08,55785.94,7552.860000000001,55790.58,7557.5,0.0
7555.610000000001,55790.58,48234.97,55790.58,7555.610000000001,55794.64,7559.67,0.0
7559.0999999999985,55794.64,48235.54,55794.64,7559.0999999999985,55798.61,7563.07,0.0
7561.080000000002,55798.61,48237.53,55798.61,7561.080000000002,55803.55,7566.02,0.0
7565.110000000001,55803.55,48238.44,55803.55,7565.110000000001,55807.49,7569.05,0.0
7568.209999999999,55807.49,48239.28,55807.49,7568.209999999999,55811.35,7572.07,0.0
7571.029999999999,55811.35,48240.32,55811.35,7571.029999999999,55816.35,7576.03,0.0
7575.3499999999985,55816.35,48241.0,55816.35,7575.3499999999985,55821.14,7580.14,0.0
7576.870000000003,55821.14,48244.27,55821.14,7576.870000000003,55825.54,7581.27,0.0
7580.18,55825.54,48245.36,55825.54,7580.18,55830.41,7585.05,0.0
7583.340000000004,55830.41,48247.07,55830.41,7583.340000000004,55835.33,7588.26,0.0
7586.120000000003,55835.33,48249.21,55835.33,7586.120000000003,55839.78,7590.57,0.0
7589.0999999999985,55839.78,48250.68,55839.78,7589.0999999999985,55844.52,7593.84,0.0
7592.509999999995,55844.52,48252.01,55844.52,7592.509999999995,55848.4,7596.39,0.0
7595.68,55848.4,48252.72,55848.4,7595.68,55852.63,7599.91,0.0
7598.029999999999,55852.63,48254.6,55852.63,7598.029999999999,55857.59,7602.99,0.0
7598.689999999995,55857.59,48258.9,55857.59,7598.689999999995,55861.9,7603.0,0.0
7600.5,55861.9,48261.4,55861.9,7600.5,55866.88,7605.48,0.0
7604.889999999999,55866.88,48261.99,55866.88,7604.889999999999,55871.67,7609.68,0.0
7607.939999999995,55871.67,48263.73,55871.67,7607.939999999995,55876.6,7612.87,0.0
7609.8399999999965,55876.6,48266.76,55876.6,7609.8399999999965,55881.18,7614.42,0.0
7613.57,55881.18,48267.61,55881.18,7613.57,55885.29,7617.68,0.0
7617.010000000002,55885.29,48268.28,55885.29,7617.010000000002,55889.86,7621.58,0.0
7619.07,55889.86,48270.79,55889.86,7619.07,55894.55,7623.76,0.0
7622.620000000003,55894.55,48271.93,55894.55,7622.620000000003,55899.54,7627.61,0.0
7626.290000000001,55899.54,48273.25,55899.54,7626.290000000001,55904.45,7631.2,0.0
7629.389999999999,55904.45,48275.06,55904.45,7629.389999999999,55908.86,7633.8,0.0
7632.120000000003,55908.86,48276.74,55908.86,7632.120000000003,55913.85,7637.11,0.0
7636.470000000001,55913.85,48277.38,55913.85,7636.470000000001,55917.72,7640.34,0.0
7637.25,55917.72,48280.47,55917.72,7637.25,55922.58,7642.11,0.0
7639.560000000005,55922.58,48283.02,55922.58,7639.560000000005,55926.51,7643.49,0.0
7641.230000000003,55926.51,48285.28,55926.51,7641.230000000003,55931.02,7645.74,0.0
7644.5999999999985,55931.02,48286.42,55931.02,7644.5999999999985,55935.73,7649.31,0.0
7648.020000000004,55935.73,48287.71,55935.73,7648.020000000004,55940.12,7652.41,0.0
7649.580000000002,55940.12,48290.54,55940.12,7649.580000000002,55944.98,7654.44,0.0
7653.260000000002,55944.98,48291.72,55944.98,7653.260000000002,55949.91,7658.19,0.0
7656.380000000005,55949.91,48293.53,55949.91,7656.380000000005,55954.86,7661.33,0.0
7659.059999999998,55954.86,48295.8,55954.86,7659.059999999998,55959.79,7663.99,0.0
7661.540000000001,55959.79,48298.25,55959.79,7661.540000000001,55964.05,7665.8,0.0
7663.880000000005,55964.05,48300.17,55964.05,7663.880000000005,55968.35,7668.18,0.0
7667.32,55968.35,48301.03,55968.35,7667.32,55972.87,7671.84,0.0
7669.470000000001,55972.87,48303.4,55972.87,7669.470000000001,55977.11,7673.71,0.0
7672.370000000003,55977.11,48304.74,55977.11,7672.370000000003,55981.52,7676.78,0.0
7674.539999999994,55981.52,48306.98,55981.52,7674.539999999994,55986.03,7679.05,0.0
7676.940000000002,55986.03,48309.09,55986.03,7676.940000000002,55990.9,7681.81,0.0
7680.480000000003,55990.9,48310.42,55990.9,7680.480000000003,55995.87,7685.45,0.0
7682.360000000001,55995.87,48313.51,55995.87,7682.360000000001,56000.85,7687.34,0.0
7686.209999999999,56000.85,48314.64,56000.85,7686.209999999999,56005.79,7691.15,0.0
7686.800000000003,56005.79,48318.99,56005.79,7686.800000000003,56010.7,7691.71,0.0
7688.379999999997,56010.7,48322.32,56010.7,7688.379999999997,56015.52,7693.2,0.0
7691.5,56015.52,48324.02,56015.52,7691.5,56019.82,7695.8,0.0
7694.309999999998,56019.82,48325.51,56019.82,7694.309999999998,56024.73,7699.22,0.0
