service_time,arrival_time        ,inter_arrival_time,time_service_begins,queue_wait_time     ,time_service_ends,time_in_system,server_idle_time
32850.3     ,26.24000000000524   ,32824.06          ,32850.3            ,26.24000000000524   ,32854.81         ,30.75         ,0.0
32854.81    ,25.19999999999709   ,32829.61          ,32854.81           ,25.19999999999709   ,32859.66         ,30.05         ,0.0
32859.66    ,24.470000000001164  ,32835.19          ,32859.66           ,24.470000000001164  ,32864.66         ,29.47         ,0.0
32864.66    ,22.94000000000233   ,32841.72          ,32864.66           ,22.94000000000233   ,32869.46         ,27.74         ,0.0
32869.46    ,18.44999999999709   ,32851.01          ,32869.46           ,18.44999999999709   ,32873.6          ,22.59         ,0.0
32873.6     ,18.459999999999127  ,32855.14          ,32873.6            ,18.459999999999127  ,32878.6          ,23.46         ,0.0
32878.6     ,18.599999999998545  ,32860.0           ,32878.6            ,18.599999999998545  ,32883.37         ,23.37         ,0.0
32883.37    ,19.030000000006112  ,32864.34          ,32883.37           ,19.030000000006112  ,32887.76         ,23.42         ,0.0
32887.76    ,18.7300000000032    ,32869.03          ,32887.76           ,18.7300000000032    ,32892.76         ,23.73         ,0.0
32892.76    ,18.529999999998836  ,32874.23          ,32892.76           ,18.529999999998836  ,32897.56         ,23.33         ,0.0
32897.56    ,20.55999999999767   ,32877.0           ,32897.56           ,20.55999999999767   ,32901.77         ,24.77         ,0.0
32901.77    ,19.14999999999418   ,32882.62          ,32901.77           ,19.14999999999418   ,32905.89         ,23.27         ,0.0
32905.89    ,18.830000000001746  ,32887.06          ,32905.89           ,18.830000000001746  ,32910.04         ,22.98         ,0.0
32910.04    ,17.160000000003492  ,32892.88          ,32910.04           ,17.160000000003492  ,32914.78         ,21.9          ,0.0
32914.78    ,15.779999999998836  ,32899.0           ,32914.78           ,15.779999999998836  ,32919.59         ,20.59         ,0.0
32919.59    ,16.0199999999968    ,32903.57          ,32919.59           ,16.0199999999968    ,32923.76         ,20.19         ,0.0
32923.76    ,14.709999999999127  ,32909.05          ,32923.76           ,14.709999999999127  ,32928.75         ,19.7          ,0.0
32928.75    ,12.769999999996799  ,32915.98          ,32928.75           ,12.769999999996799  ,32933.64         ,17.66         ,0.0
32933.64    ,12.389999999999418  ,32921.25          ,32933.64           ,12.389999999999418  ,32938.64         ,17.39         ,0.0
32938.64    ,8.519999999996799   ,32930.12          ,32938.64           ,8.519999999996799   ,32943.47         ,13.35         ,0.0
32943.47    ,9.730000000003201   ,32933.74          ,32943.47           ,9.730000000003201   ,32948.31         ,14.57         ,0.0
32948.31    ,10.739999999997963  ,32937.57          ,32948.31           ,10.739999999997963  ,32952.65         ,15.08         ,0.0
32952.65    ,10.940000000002328  ,32941.71          ,32952.65           ,10.940000000002328  ,32957.03         ,15.32         ,0.0
32957.03    ,9.940000000002328   ,32947.09          ,32957.03           ,9.940000000002328   ,32961.77         ,14.68         ,0.0
32961.77    ,8.519999999996799   ,32953.25          ,32961.77           ,8.519999999996799   ,32966.45         ,13.2          ,0.0
32966.45    ,7.7299999999959255  ,32958.72          ,32966.45           ,7.7299999999959255  ,32971.07         ,12.35         ,0.0
32971.07    ,9.919999999998254   ,32961.15          ,32971.07           ,9.919999999998254   ,32976.06         ,14.91         ,0.0
32976.06    ,9.389999999999418   ,32966.67          ,32976.06           ,9.389999999999418   ,32980.78         ,14.11         ,0.0
32980.78    ,11.119999999995343  ,32969.66          ,32980.78           ,11.119999999995343  ,32985.22         ,15.56         ,0.0
32985.22    ,8.430000000000291   ,32976.79          ,32985.22           ,8.430000000000291   ,32990.2          ,13.41         ,0.0
32990.2     ,10.289999999993597  ,32979.91          ,32990.2            ,10.289999999993597  ,32994.94         ,15.03         ,0.0
32994.94    ,7.830000000001746   ,32987.11          ,32994.94           ,7.830000000001746   ,32999.87         ,12.76         ,0.0
32999.87    ,10.35000000000582   ,32989.52          ,32999.87           ,10.35000000000582   ,33004.81         ,15.29         ,0.0
33004.81    ,12.589999999996508  ,32992.22          ,33004.81           ,12.589999999996508  ,33009.64         ,17.42         ,0.0
33009.64    ,11.430000000000291  ,32998.21          ,33009.64           ,11.430000000000291  ,33013.89         ,15.68         ,0.0
33013.89    ,12.150000000001455  ,33001.74          ,33013.89           ,12.150000000001455  ,33018.8          ,17.06         ,0.0
33018.8     ,11.340000000003783  ,33007.46          ,33018.8            ,11.340000000003783  ,33023.77         ,16.31         ,0.0
33023.77    ,13.37999999999738   ,33010.39          ,33023.77           ,13.37999999999738   ,33027.67         ,17.28         ,0.0
33027.67    ,8.569999999999709   ,33019.1           ,33027.67           ,8.569999999999709   ,33031.77         ,12.67         ,0.0
33031.77    ,10.139999999999418  ,33021.63          ,33031.77           ,10.139999999999418  ,33036.57         ,14.94         ,0.0
33036.57    ,8.489999999997963   ,33028.08          ,33036.57           ,8.489999999997963   ,33041.54         ,13.46         ,0.0
33041.54    ,10.37999999999738   ,33031.16          ,33041.54           ,10.37999999999738   ,33046.27         ,15.11         ,0.0
33046.27    ,12.769999999996799  ,33033.5           ,33046.27           ,12.769999999996799  ,33051.02         ,17.52         ,0.0
33051.02    ,11.109999999993306  ,33039.91          ,33051.02           ,11.109999999993306  ,33056.01         ,16.1          ,0.0
33056.01    ,12.400000000001455  ,33043.61          ,33056.01           ,12.400000000001455  ,33060.89         ,17.28         ,0.0
33060.89    ,10.62999999999738   ,33050.26          ,33060.89           ,10.62999999999738   ,33065.04         ,14.78         ,0.0
33065.04    ,9.970000000001164   ,33055.07          ,33065.04           ,9.970000000001164   ,33070.01         ,14.94         ,0.0
33070.01    ,9.980000000003201   ,33060.03          ,33070.01           ,9.980000000003201   ,33074.27         ,14.24         ,0.0
33074.27    ,10.639999999999418  ,33063.63          ,33074.27           ,10.639999999999418  ,33079.17         ,15.54         ,0.0
33079.17    ,10.290000000000873  ,33068.88          ,33079.17           ,10.290000000000873  ,33083.89         ,15.01         ,0.0
33083.89    ,12.580000000001746  ,33071.31          ,33083.89           ,12.580000000001746  ,33088.82         ,17.51         ,0.0
33088.82    ,9.650000000001455   ,33079.17          ,33088.82           ,9.650000000001455   ,33093.65         ,14.48         ,0.0
33093.65    ,10.230000000003201  ,33083.42          ,33093.65           ,10.230000000003201  ,33098.08         ,14.66         ,0.0
33098.08    ,7.630000000004657   ,33090.45          ,33098.08           ,7.630000000004657   ,33102.79         ,12.34         ,0.0
33102.79    ,9.690000000002328   ,33093.1           ,33102.79           ,9.690000000002328   ,33107.36         ,14.26         ,0.0
33107.36    ,11.220000000001164  ,33096.14          ,33107.36           ,11.220000000001164  ,33111.49         ,15.35         ,0.0
33111.49    ,10.939999999995052  ,33100.55          ,33111.49           ,10.939999999995052  ,33116.49         ,15.94         ,0.0
33116.49    ,12.519999999996799  ,33103.97          ,33116.49           ,12.519999999996799  ,33120.55         ,16.58         ,0.0
33120.55    ,10.389999999999418  ,33110.16          ,33120.55           ,10.389999999999418  ,33125.52         ,15.36         ,0.0
33125.52    ,10.5                ,33115.02          ,33125.52           ,10.5                ,33130.06         ,15.04         ,0.0
33130.06    ,10.32999999999447   ,33119.73          ,33130.06           ,10.32999999999447   ,33134.68         ,14.95         ,0.0
33134.68    ,14.069999999999709  ,33120.61          ,33134.68           ,14.069999999999709  ,33139.56         ,18.95         ,0.0
33139.56    ,17.220000000001164  ,33122.34          ,33139.56           ,17.220000000001164  ,33144.02         ,21.68         ,0.0
33144.02    ,17.349999999998545  ,33126.67          ,33144.02           ,17.349999999998545  ,33149.0          ,22.33         ,0.0
33149.0     ,18.44000000000233   ,33130.56          ,33149.0            ,18.44000000000233   ,33153.83         ,23.27         ,0.0
33153.83    ,18.510000000002037  ,33135.32          ,33153.83           ,18.510000000002037  ,33157.73         ,22.41         ,0.0
33157.73    ,15.25               ,33142.48          ,33157.73           ,15.25               ,33161.7          ,19.22         ,0.0
33161.7     ,17.43000000000029   ,33144.27          ,33161.7            ,17.43000000000029   ,33166.26         ,21.99         ,0.0
33166.26    ,20.760000000002037  ,33145.5           ,33166.26           ,20.760000000002037  ,33171.01         ,25.51         ,0.0
33171.01    ,18.81999999999971   ,33152.19          ,33171.01           ,18.81999999999971   ,33175.94         ,23.75         ,0.0
33175.94    ,15.490000000005239  ,33160.45          ,33175.94           ,15.490000000005239  ,33179.97         ,19.52         ,0.0
33179.97    ,15.279999999998836  ,33164.69          ,33179.97           ,15.279999999998836  ,33184.69         ,20.0          ,0.0
33184.69    ,18.010000000002037  ,33166.68          ,33184.69           ,18.010000000002037  ,33189.55         ,22.87         ,0.0
33189.55    ,18.080000000001746  ,33171.47          ,33189.55           ,18.080000000001746  ,33194.54         ,23.07         ,0.0
33194.54    ,18.459999999999127  ,33176.08          ,33194.54           ,18.459999999999127  ,33198.86         ,22.78         ,0.0
33198.86    ,22.510000000002037  ,33176.35          ,33198.86           ,22.510000000002037  ,33203.47         ,27.12         ,0.0
33203.47    ,19.599999999998545  ,33183.87          ,33203.47           ,19.599999999998545  ,33207.88         ,24.01         ,0.0
33207.88    ,19.7699999999968    ,33188.11          ,33207.88           ,19.7699999999968    ,33212.07         ,23.96         ,0.0
33212.07    ,17.529999999998836  ,33194.54          ,33212.07           ,17.529999999998836  ,33216.98         ,22.44         ,0.0
33216.98    ,16.660000000003492  ,33200.32          ,33216.98           ,16.660000000003492  ,33221.46         ,21.14         ,0.0
33221.46    ,19.62000000000262   ,33201.84          ,33221.46           ,19.62000000000262   ,33225.67         ,23.83         ,0.0
33225.67    ,19.119999999995343  ,33206.55          ,33225.67           ,19.119999999995343  ,33230.32         ,23.77         ,0.0
33230.32    ,18.970000000001164  ,33211.35          ,33230.32           ,18.970000000001164  ,33235.05         ,23.7          ,0.0
33235.05    ,18.470000000001164  ,33216.58          ,33235.05           ,18.470000000001164  ,33239.3          ,22.72         ,0.0
33239.3     ,18.220000000001164  ,33221.08          ,33239.3            ,18.220000000001164  ,33243.83         ,22.75         ,0.0
33243.83    ,19.74000000000524   ,33224.09          ,33243.83           ,19.74000000000524   ,33248.05         ,23.96         ,0.0
33248.05    ,21.0                ,33227.05          ,33248.05           ,21.0                ,33252.85         ,25.8          ,0.0
33252.85    ,20.87999999999738   ,33231.97          ,33252.85           ,20.87999999999738   ,33257.83         ,25.86         ,0.0
33257.83    ,24.87000000000262   ,33232.96          ,33257.83           ,24.87000000000262   ,33262.69         ,29.73         ,0.0
33262.69    ,27.74000000000524   ,33234.95          ,33262.69           ,27.74000000000524   ,33267.66         ,32.71         ,0.0
33267.66    ,27.19000000000233   ,33240.47          ,33267.66           ,27.19000000000233   ,33271.8          ,31.33         ,0.0
33271.8     ,28.49000000000524   ,33243.31          ,33271.8            ,28.49000000000524   ,33276.75         ,33.44         ,0.0
33276.75    ,30.739999999997963  ,33246.01          ,33276.75           ,30.739999999997963  ,33281.49         ,35.48         ,0.0
33281.49    ,28.299999999995634  ,33253.19          ,33281.49           ,28.299999999995634  ,33286.19         ,33.0          ,0.0
33286.19    ,32.270000000004075  ,33253.92          ,33286.19           ,32.270000000004075  ,33291.04         ,37.12         ,0.0
33291.04    ,36.44000000000233   ,33254.6           ,33291.04           ,36.44000000000233   ,33296.04         ,41.44         ,0.0
33296.04    ,33.79000000000087   ,33262.25          ,33296.04           ,33.79000000000087   ,33300.33         ,38.08         ,0.0
33300.33    ,35.81000000000495   ,33264.52          ,33300.33           ,35.81000000000495   ,33305.17         ,40.65         ,0.0
33305.17    ,36.58999999999651   ,33268.58          ,33305.17           ,36.58999999999651   ,33309.03         ,40.45         ,0.0
33309.03    ,38.11000000000058   ,33270.92          ,33309.03           ,38.11000000000058   ,33313.88         ,42.96         ,0.0
33313.88    ,38.81999999999971   ,33275.06          ,33313.88           ,38.81999999999971   ,33318.76         ,43.7          ,0.0
33318.76    ,40.330000000001746  ,33278.43          ,33318.76           ,40.330000000001746  ,33323.75         ,45.32         ,0.0
33323.75    ,40.69999999999709   ,33283.05          ,33323.75           ,40.69999999999709   ,33328.58         ,45.53         ,0.0
33328.58    ,42.94000000000233   ,33285.64          ,33328.58           ,42.94000000000233   ,33333.33         ,47.69         ,0.0
33333.33    ,44.74000000000524   ,33288.59          ,33333.33           ,44.74000000000524   ,33338.25         ,49.66         ,0.0
33338.25    ,44.43000000000029   ,33293.82          ,33338.25           ,44.43000000000029   ,33342.76         ,48.94         ,0.0
33342.76    ,45.24000000000524   ,33297.52          ,33342.76           ,45.24000000000524   ,33347.05         ,49.53         ,0.0
33347.05    ,44.10000000000582   ,33302.95          ,33347.05           ,44.10000000000582   ,33352.05         ,49.1          ,0.0
33352.05    ,44.30000000000291   ,33307.75          ,33352.05           ,44.30000000000291   ,33356.62         ,48.87         ,0.0
33356.62    ,47.34000000000378   ,33309.28          ,33356.62           ,47.34000000000378   ,33361.61         ,52.33         ,0.0
33361.61    ,47.51000000000204   ,33314.1           ,33361.61           ,47.51000000000204   ,33366.3          ,52.2          ,0.0
33366.3     ,46.06999999999971   ,33320.23          ,33366.3            ,46.06999999999971   ,33371.24         ,51.01         ,0.0
33371.24    ,46.50999999999476   ,33324.73          ,33371.24           ,46.50999999999476   ,33376.22         ,51.49         ,0.0
33376.22    ,49.029999999998836  ,33327.19          ,33376.22           ,49.029999999998836  ,33380.42         ,53.23         ,0.0
33380.42    ,47.919999999998254  ,33332.5           ,33380.42           ,47.919999999998254  ,33385.33         ,52.83         ,0.0
33385.33    ,49.37000000000262   ,33335.96          ,33385.33           ,49.37000000000262   ,33390.29         ,54.33         ,0.0
33390.29    ,48.75               ,33341.54          ,33390.29           ,48.75               ,33394.45         ,52.91         ,0.0
33394.45    ,50.68999999999505   ,33343.76          ,33394.45           ,50.68999999999505   ,33399.24         ,55.48         ,0.0
33399.24    ,52.169999999998254  ,33347.07          ,33399.24           ,52.169999999998254  ,33403.78         ,56.71         ,0.0
33403.78    ,50.13999999999942   ,33353.64          ,33403.78           ,50.13999999999942   ,33408.24         ,54.6          ,0.0
33408.24    ,50.61000000000058   ,33357.63          ,33408.24           ,50.61000000000058   ,33412.38         ,54.75         ,0.0
33412.38    ,49.299999999995634  ,33363.08          ,33412.38           ,49.299999999995634  ,33417.36         ,54.28         ,0.0
33417.36    ,50.95999999999913   ,33366.4           ,33417.36           ,50.95999999999913   ,33421.93         ,55.53         ,0.0
33421.93    ,50.62000000000262   ,33371.31          ,33421.93           ,50.62000000000262   ,33426.6          ,55.29         ,0.0
33426.6     ,49.15999999999622   ,33377.44          ,33426.6            ,49.15999999999622   ,33431.04         ,53.6          ,0.0
33431.04    ,47.220000000001164  ,33383.82          ,33431.04           ,47.220000000001164  ,33435.67         ,51.85         ,0.0
33435.67    ,44.599999999998545  ,33391.07          ,33435.67           ,44.599999999998545  ,33439.85         ,48.78         ,0.0
33439.85    ,41.919999999998254  ,33397.93          ,33439.85           ,41.919999999998254  ,33444.43         ,46.5          ,0.0
33444.43    ,42.11000000000058   ,33402.32          ,33444.43           ,42.11000000000058   ,33449.41         ,47.09         ,0.0
33449.41    ,44.42000000000553   ,33404.99          ,33449.41           ,44.42000000000553   ,33453.6          ,48.61         ,0.0
33453.6     ,45.40999999999622   ,33408.19          ,33453.6            ,45.40999999999622   ,33458.16         ,49.97         ,0.0
33458.16    ,45.830000000001746  ,33412.33          ,33458.16           ,45.830000000001746  ,33462.38         ,50.05         ,0.0
33462.38    ,43.93999999999505   ,33418.44          ,33462.38           ,43.93999999999505   ,33466.63         ,48.19         ,0.0
33466.63    ,47.419999999998254  ,33419.21          ,33466.63           ,47.419999999998254  ,33471.19         ,51.98         ,0.0
33471.19    ,48.04000000000087   ,33423.15          ,33471.19           ,48.04000000000087   ,33476.06         ,52.91         ,0.0
33476.06    ,47.58999999999651   ,33428.47          ,33476.06           ,47.58999999999651   ,33480.84         ,52.37         ,0.0
33480.84    ,48.38999999999942   ,33432.45          ,33480.84           ,48.38999999999942   ,33485.84         ,53.39         ,0.0
33485.84    ,48.36999999999534   ,33437.47          ,33485.84           ,48.36999999999534   ,33490.24         ,52.77         ,0.0
33490.24    ,47.36000000000058   ,33442.88          ,33490.24           ,47.36000000000058   ,33495.1          ,52.22         ,0.0
33495.1     ,47.669999999998254  ,33447.43          ,33495.1            ,47.669999999998254  ,33500.1          ,52.67         ,0.0
33500.1     ,49.279999999998836  ,33450.82          ,33500.1            ,49.279999999998836  ,33504.61         ,53.79         ,0.0
33504.61    ,49.31999999999971   ,33455.29          ,33504.61           ,49.31999999999971   ,33509.13         ,53.84         ,0.0
33509.13    ,47.82999999999447   ,33461.3           ,33509.13           ,47.82999999999447   ,33513.9          ,52.6          ,0.0
33513.9     ,45.80000000000291   ,33468.1           ,33513.9            ,45.80000000000291   ,33518.89         ,50.79         ,0.0
33518.89    ,47.7699999999968    ,33471.12          ,33518.89           ,47.7699999999968    ,33523.25         ,52.13         ,0.0
33523.25    ,47.400000000001455  ,33475.85          ,33523.25           ,47.400000000001455  ,33527.71         ,51.86         ,0.0
33527.71    ,48.90999999999622   ,33478.8           ,33527.71           ,48.90999999999622   ,33532.35         ,53.55         ,0.0
33532.35    ,49.0                ,33483.35          ,33532.35           ,49.0                ,33537.32         ,53.97         ,0.0
33537.32    ,50.5199999999968    ,33486.8           ,33537.32           ,50.5199999999968    ,33541.56         ,54.76         ,0.0
33541.56    ,49.48999999999796   ,33492.07          ,33541.56           ,49.48999999999796   ,33546.37         ,54.3          ,0.0
33546.37    ,50.38999999999942   ,33495.98          ,33546.37           ,50.38999999999942   ,33551.28         ,55.3          ,0.0
33551.28    ,50.56999999999971   ,33500.71          ,33551.28           ,50.56999999999971   ,33556.2          ,55.49         ,0.0
33556.2     ,48.86000000000058   ,33507.34          ,33556.2            ,48.86000000000058   ,33560.51         ,53.17         ,0.0
33560.51    ,49.04000000000087   ,33511.47          ,33560.51           ,49.04000000000087   ,33565.5          ,54.03         ,0.0
33565.5     ,49.20999999999913   ,33516.29          ,33565.5            ,49.20999999999913   ,33569.75         ,53.46         ,0.0
33569.75    ,49.330000000001746  ,33520.42          ,33569.75           ,49.330000000001746  ,33573.68         ,53.26         ,0.0
33573.68    ,48.55999999999767   ,33525.12          ,33573.68           ,48.55999999999767   ,33578.22         ,53.1          ,0.0
33578.22    ,46.68000000000029   ,33531.54          ,33578.22           ,46.68000000000029   ,33582.73         ,51.19         ,0.0
33582.73    ,44.24000000000524   ,33538.49          ,33582.73           ,44.24000000000524   ,33587.72         ,49.23         ,0.0
33587.72    ,45.669999999998254  ,33542.05          ,33587.72           ,45.669999999998254  ,33592.5          ,50.45         ,0.0
33592.5     ,47.55999999999767   ,33544.94          ,33592.5            ,47.55999999999767   ,33597.36         ,52.42         ,0.0
33597.36    ,48.12000000000262   ,33549.24          ,33597.36           ,48.12000000000262   ,33602.15         ,52.91         ,0.0
33602.15    ,50.06999999999971   ,33552.08          ,33602.15           ,50.06999999999971   ,33606.25         ,54.17         ,0.0
33606.25    ,49.45999999999913   ,33556.79          ,33606.25           ,49.45999999999913   ,33610.81         ,54.02         ,0.0
33610.81    ,48.37999999999738   ,33562.43          ,33610.81           ,48.37999999999738   ,33614.77         ,52.34         ,0.0
33614.77    ,46.68000000000029   ,33568.09          ,33614.77           ,46.68000000000029   ,33618.83         ,50.74         ,0.0
33618.83    ,48.55000000000291   ,33570.28          ,33618.83           ,48.55000000000291   ,33623.79         ,53.51         ,0.0
33623.79    ,49.56999999999971   ,33574.22          ,33623.79           ,49.56999999999971   ,33628.01         ,53.79         ,0.0
33628.01    ,51.38999999999942   ,33576.62          ,33628.01           ,51.38999999999942   ,33632.48         ,55.86         ,0.0
33632.48    ,53.55000000000291   ,33578.93          ,33632.48           ,53.55000000000291   ,33637.22         ,58.29         ,0.0
33637.22    ,52.81999999999971   ,33584.4           ,33637.22           ,52.81999999999971   ,33642.18         ,57.78         ,0.0
33642.18    ,53.849999999998545  ,33588.33          ,33642.18           ,53.849999999998545  ,33646.95         ,58.62         ,0.0
33646.95    ,55.12999999999738   ,33591.82          ,33646.95           ,55.12999999999738   ,33651.58         ,59.76         ,0.0
33651.58    ,55.30000000000291   ,33596.28          ,33651.58           ,55.30000000000291   ,33655.49         ,59.21         ,0.0
33655.49    ,55.38999999999942   ,33600.1           ,33655.49           ,55.38999999999942   ,33659.65         ,59.55         ,0.0
33659.65    ,54.700000000004366  ,33604.95          ,33659.65           ,54.700000000004366  ,33664.6          ,59.65         ,0.0
33664.6     ,52.48999999999796   ,33612.11          ,33664.6            ,52.48999999999796   ,33668.77         ,56.66         ,0.0
33668.77    ,50.64999999999418   ,33618.12          ,33668.77           ,50.64999999999418   ,33673.76         ,55.64         ,0.0
33673.76    ,48.04000000000087   ,33625.72          ,33673.76           ,48.04000000000087   ,33678.04         ,52.32         ,0.0
33678.04    ,46.25               ,33631.79          ,33678.04           ,46.25               ,33682.83         ,51.04         ,0.0
33682.83    ,48.849999999998545  ,33633.98          ,33682.83           ,48.849999999998545  ,33686.71         ,52.73         ,0.0
33686.71    ,49.400000000001455  ,33637.31          ,33686.71           ,49.400000000001455  ,33691.65         ,54.34         ,0.0
33691.65    ,50.25               ,33641.4           ,33691.65           ,50.25               ,33696.39         ,54.99         ,0.0
33696.39    ,51.40999999999622   ,33644.98          ,33696.39           ,51.40999999999622   ,33701.25         ,56.27         ,0.0
33701.25    ,50.88999999999942   ,33650.36          ,33701.25           ,50.88999999999942   ,33706.17         ,55.81         ,0.0
33706.17    ,49.229999999995925  ,33656.94          ,33706.17           ,49.229999999995925  ,33710.13         ,53.19         ,0.0
33710.13    ,46.779999999998836  ,33663.35          ,33710.13           ,46.779999999998836  ,33714.2          ,50.85         ,0.0
33714.2     ,45.58999999999651   ,33668.61          ,33714.2            ,45.58999999999651   ,33719.2          ,50.59         ,0.0
33719.2     ,46.55999999999767   ,33672.64          ,33719.2            ,46.55999999999767   ,33723.46         ,50.82         ,0.0
33723.46    ,46.04000000000087   ,33677.42          ,33723.46           ,46.04000000000087   ,33728.13         ,50.71         ,0.0
33728.13    ,44.05999999999767   ,33684.07          ,33728.13           ,44.05999999999767   ,33732.03         ,47.96         ,0.0
33732.03    ,42.61999999999534   ,33689.41          ,33732.03           ,42.61999999999534   ,33735.92         ,46.51         ,0.0
33735.92    ,40.549999999995634  ,33695.37          ,33735.92           ,40.549999999995634  ,33740.91         ,45.54         ,0.0
33740.91    ,41.270000000004075  ,33699.64          ,33740.91           ,41.270000000004075  ,33745.63         ,45.99         ,0.0
33745.63    ,44.349999999998545  ,33701.28          ,33745.63           ,44.349999999998545  ,33750.35         ,49.07         ,0.0
33750.35    ,44.470000000001164  ,33705.88          ,33750.35           ,44.470000000001164  ,33754.53         ,48.65         ,0.0
33754.53    ,43.970000000001164  ,33710.56          ,33754.53           ,43.970000000001164  ,33759.12         ,48.56         ,0.0
33759.12    ,41.81000000000495   ,33717.31          ,33759.12           ,41.81000000000495   ,33764.11         ,46.8          ,0.0
33764.11    ,42.2300000000032    ,33721.88          ,33764.11           ,42.2300000000032    ,33768.98         ,47.1          ,0.0
33768.98    ,45.13000000000466   ,33723.85          ,33768.98           ,45.13000000000466   ,33773.66         ,49.81         ,0.0
33773.66    ,45.68000000000029   ,33727.98          ,33773.66           ,45.68000000000029   ,33778.61         ,50.63         ,0.0
33778.61    ,44.44000000000233   ,33734.17          ,33778.61           ,44.44000000000233   ,33783.07         ,48.9          ,0.0
33783.07    ,43.970000000001164  ,33739.1           ,33783.07           ,43.970000000001164  ,33788.07         ,48.97         ,0.0
33788.07    ,44.169999999998254  ,33743.9           ,33788.07           ,44.169999999998254  ,33792.91         ,49.01         ,0.0
33792.91    ,44.720000000001164  ,33748.19          ,33792.91           ,44.720000000001164  ,33797.76         ,49.57         ,0.0
33797.76    ,44.92000000000553   ,33752.84          ,33797.76           ,44.92000000000553   ,33802.52         ,49.68         ,0.0
33802.52    ,42.58999999999651   ,33759.93          ,33802.52           ,42.58999999999651   ,33806.95         ,47.02         ,0.0
33806.95    ,43.5199999999968    ,33763.43          ,33806.95           ,43.5199999999968    ,33811.16         ,47.73         ,0.0
33811.16    ,41.4800000000032    ,33769.68          ,33811.16           ,41.4800000000032    ,33815.64         ,45.96         ,0.0
33815.64    ,40.08999999999651   ,33775.55          ,33815.64           ,40.08999999999651   ,33819.55         ,44.0          ,0.0
33819.55    ,42.53000000000611   ,33777.02          ,33819.55           ,42.53000000000611   ,33824.53         ,47.51         ,0.0
33824.53    ,44.40999999999622   ,33780.12          ,33824.53           ,44.40999999999622   ,33828.49         ,48.37         ,0.0
33828.49    ,44.049999999995634  ,33784.44          ,33828.49           ,44.049999999995634  ,33832.56         ,48.12         ,0.0
33832.56    ,47.93000000000029   ,33784.63          ,33832.56           ,47.93000000000029   ,33837.56         ,52.93         ,0.0
33837.56    ,46.75               ,33790.81          ,33837.56           ,46.75               ,33841.55         ,50.74         ,0.0
33841.55    ,47.78000000000611   ,33793.77          ,33841.55           ,47.78000000000611   ,33846.41         ,52.64         ,0.0
33846.41    ,46.84000000000378   ,33799.57          ,33846.41           ,46.84000000000378   ,33850.97         ,51.4          ,0.0
33850.97    ,48.05000000000291   ,33802.92          ,33850.97           ,48.05000000000291   ,33855.87         ,52.95         ,0.0
33855.87    ,47.720000000001164  ,33808.15          ,33855.87           ,47.720000000001164  ,33860.79         ,52.64         ,0.0
33860.79    ,50.13999999999942   ,33810.65          ,33860.79           ,50.13999999999942   ,33865.43         ,54.78         ,0.0
33865.43    ,50.5                ,33814.93          ,33865.43           ,50.5                ,33869.51         ,54.58         ,0.0
33869.51    ,50.25               ,33819.26          ,33869.51           ,50.25               ,33874.51         ,55.25         ,0.0
33874.51    ,52.220000000001164  ,33822.29          ,33874.51           ,52.220000000001164  ,33878.96         ,56.67         ,0.0
33878.96    ,52.88999999999942   ,33826.07          ,33878.96           ,52.88999999999942   ,33883.34         ,57.27         ,0.0
33883.34    ,51.55999999999767   ,33831.78          ,33883.34           ,51.55999999999767   ,33888.34         ,56.56         ,0.0
33888.34    ,50.2699999999968    ,33838.07          ,33888.34           ,50.2699999999968    ,33893.07         ,55.0          ,0.0
33893.07    ,49.86000000000058   ,33843.21          ,33893.07           ,49.86000000000058   ,33897.65         ,54.44         ,0.0
33897.65    ,51.04000000000087   ,33846.61          ,33897.65           ,51.04000000000087   ,33901.85         ,55.24         ,0.0
33901.85    ,48.88999999999942   ,33852.96          ,33901.85           ,48.88999999999942   ,33905.75         ,52.79         ,0.0
33905.75    ,49.650000000001455  ,33856.1           ,33905.75           ,49.650000000001455  ,33910.17         ,54.07         ,0.0
33910.17    ,47.799999999995634  ,33862.37          ,33910.17           ,47.799999999995634  ,33915.1          ,52.73         ,0.0
33915.1     ,47.70999999999913   ,33867.39          ,33915.1            ,47.70999999999913   ,33919.96         ,52.57         ,0.0
33919.96    ,48.15999999999622   ,33871.8           ,33919.96           ,48.15999999999622   ,33924.56         ,52.76         ,0.0
33924.56    ,45.299999999995634  ,33879.26          ,33924.56           ,45.299999999995634  ,33929.5          ,50.24         ,0.0
33929.5     ,46.400000000001455  ,33883.1           ,33929.5            ,46.400000000001455  ,33933.44         ,50.34         ,0.0
33933.44    ,47.580000000001746  ,33885.86          ,33933.44           ,47.580000000001746  ,33938.33         ,52.47         ,0.0
33938.33    ,44.68000000000029   ,33893.65          ,33938.33           ,44.68000000000029   ,33942.67         ,49.02         ,0.0
33942.67    ,44.68999999999505   ,33897.98          ,33942.67           ,44.68999999999505   ,33947.65         ,49.67         ,0.0
33947.65    ,40.450000000004366  ,33907.2           ,33947.65           ,40.450000000004366  ,33951.88         ,44.68         ,0.0
33951.88    ,39.31999999999971   ,33912.56          ,33951.88           ,39.31999999999971   ,33956.51         ,43.95         ,0.0
33956.51    ,36.099999999998545  ,33920.41          ,33956.51           ,36.099999999998545  ,33960.58         ,40.17         ,0.0
