arrival_time        ,service_time,inter_arrival_time,time_service_begins,queue_wait_time     ,time_service_ends,time_in_system,server_idle_time
0.0                 ,16112.46    ,16112.46          ,16112.46           ,0.0                 ,16117.4          ,4.94          ,6.539999999999054
0.0                 ,16119.57    ,16119.57          ,16119.57           ,0.0                 ,16124.33         ,4.76          ,2.1700000000000728
0.0                 ,16124.8     ,16124.8           ,16124.8            ,0.0                 ,16129.77         ,4.97          ,0.46999999999934516
1.9099999999998545  ,16129.77    ,16127.86          ,16129.77           ,1.9099999999998545  ,16134.71         ,6.85          ,0.0
0.0                 ,16140.06    ,16140.06          ,16140.06           ,0.0                 ,16144.41         ,4.35          ,5.350000000000364
0.0                 ,16147.75    ,16147.75          ,16147.75           ,0.0                 ,16152.69         ,4.94          ,3.3400000000001455
0.12000000000080036 ,16152.69    ,16152.57          ,16152.69           ,0.12000000000080036 ,16157.64         ,5.07          ,0.0
0.0                 ,16159.25    ,16159.25          ,16159.25           ,0.0                 ,16164.15         ,4.9           ,1.610000000000582
0.0                 ,16167.88    ,16167.88          ,16167.88           ,0.0                 ,16172.05         ,4.17          ,3.7299999999995634
0.0                 ,16179.54    ,16179.54          ,16179.54           ,0.0                 ,16184.39         ,4.85          ,7.490000000001601
0.0                 ,16188.98    ,16188.98          ,16188.98           ,0.0                 ,16193.68         ,4.7           ,4.5900000000001455
0.0                 ,16199.07    ,16199.07          ,16199.07           ,0.0                 ,16204.07         ,5.0           ,5.389999999999418
0.0                 ,16208.98    ,16208.98          ,16208.98           ,0.0                 ,16213.95         ,4.97          ,4.9099999999998545
0.0                 ,16214.79    ,16214.79          ,16214.79           ,0.0                 ,16219.77         ,4.98          ,0.8400000000001455
0.0                 ,16220.06    ,16220.06          ,16220.06           ,0.0                 ,16224.39         ,4.33          ,0.2899999999990541
0.0                 ,16225.57    ,16225.57          ,16225.57           ,0.0                 ,16230.1          ,4.53          ,1.180000000000291
0.0                 ,16230.57    ,16230.57          ,16230.57           ,0.0                 ,16235.09         ,4.52          ,0.46999999999934516
0.0                 ,16237.95    ,16237.95          ,16237.95           ,0.0                 ,16242.69         ,4.74          ,2.860000000000582
0.0                 ,16247.12    ,16247.12          ,16247.12           ,0.0                 ,16251.14         ,4.02          ,4.430000000000291
0.0                 ,16254.42    ,16254.42          ,16254.42           ,0.0                 ,16258.87         ,4.45          ,3.280000000000655
0.0                 ,16260.58    ,16260.58          ,16260.58           ,0.0                 ,16265.58         ,5.0           ,1.7099999999991269
0.0                 ,16272.77    ,16272.77          ,16272.77           ,0.0                 ,16276.72         ,3.95          ,7.190000000000509
0.0                 ,16278.37    ,16278.37          ,16278.37           ,0.0                 ,16283.3          ,4.93          ,1.6500000000014552
0.0                 ,16288.24    ,16288.24          ,16288.24           ,0.0                 ,16292.69         ,4.45          ,4.940000000000509
1.6900000000005093  ,16292.69    ,16291.0           ,16292.69           ,1.6900000000005093  ,16297.65         ,6.65          ,0.0
0.0                 ,16300.86    ,16300.86          ,16300.86           ,0.0                 ,16305.63         ,4.77          ,3.210000000000946
0.0                 ,16309.09    ,16309.09          ,16309.09           ,0.0                 ,16313.01         ,3.92          ,3.460000000000946
2.100000000000364   ,16313.01    ,16310.91          ,16313.01           ,2.100000000000364   ,16316.92         ,6.01          ,0.0
0.0                 ,16317.29    ,16317.29          ,16317.29           ,0.0                 ,16322.08         ,4.79          ,0.37000000000080036
0.0                 ,16330.29    ,16330.29          ,16330.29           ,0.0                 ,16334.69         ,4.4           ,8.210000000000946
0.6599999999998545  ,16334.69    ,16334.03          ,16334.69           ,0.6599999999998545  ,16339.59         ,5.56          ,0.0
0.0                 ,16341.05    ,16341.05          ,16341.05           ,0.0                 ,16345.95         ,4.9           ,1.4599999999991269
0.0                 ,16350.72    ,16350.72          ,16350.72           ,0.0                 ,16355.68         ,4.96          ,4.769999999998618
0.0                 ,16356.74    ,16356.74          ,16356.74           ,0.0                 ,16361.67         ,4.93          ,1.0599999999994907
0.0                 ,16365.57    ,16365.57          ,16365.57           ,0.0                 ,16369.65         ,4.08          ,3.899999999999636
0.0                 ,16372.9     ,16372.9           ,16372.9            ,0.0                 ,16376.81         ,3.91          ,3.25
3.649999999999636   ,16376.81    ,16373.16          ,16376.81           ,3.649999999999636   ,16381.1          ,7.94          ,0.0
0.3900000000012369  ,16381.1     ,16380.71          ,16381.1            ,0.3900000000012369  ,16385.8          ,5.09          ,0.0
0.0                 ,16388.54    ,16388.54          ,16388.54           ,0.0                 ,16393.29         ,4.75          ,2.7400000000016007
0.3899999999994179  ,16393.29    ,16392.9           ,16393.29           ,0.3899999999994179  ,16397.63         ,4.73          ,0.0
0.0                 ,16399.34    ,16399.34          ,16399.34           ,0.0                 ,16403.96         ,4.62          ,1.7099999999991269
0.3400000000001455  ,16403.96    ,16403.62          ,16403.96           ,0.3400000000001455  ,16408.32         ,4.7           ,0.0
0.0                 ,16409.38    ,16409.38          ,16409.38           ,0.0                 ,16414.0          ,4.62          ,1.0600000000013097
0.0                 ,16418.24    ,16418.24          ,16418.24           ,0.0                 ,16423.22         ,4.98          ,4.240000000001601
0.0                 ,16423.29    ,16423.29          ,16423.29           ,0.0                 ,16428.23         ,4.94          ,0.06999999999970896
0.0                 ,16428.6     ,16428.6           ,16428.6            ,0.0                 ,16433.03         ,4.43          ,0.36999999999898137
0.0                 ,16438.83    ,16438.83          ,16438.83           ,0.0                 ,16443.68         ,4.85          ,5.80000000000291
0.5299999999988358  ,16443.68    ,16443.15          ,16443.68           ,0.5299999999988358  ,16448.68         ,5.53          ,0.0
0.0                 ,16452.38    ,16452.38          ,16452.38           ,0.0                 ,16457.02         ,4.64          ,3.7000000000007276
0.0                 ,16462.82    ,16462.82          ,16462.82           ,0.0                 ,16467.77         ,4.95          ,5.799999999999272
0.0                 ,16472.66    ,16472.66          ,16472.66           ,0.0                 ,16477.44         ,4.78          ,4.889999999999418
0.0                 ,16481.85    ,16481.85          ,16481.85           ,0.0                 ,16486.53         ,4.68          ,4.4099999999998545
0.0                 ,16493.38    ,16493.38          ,16493.38           ,0.0                 ,16497.31         ,3.93          ,6.850000000002183
0.0                 ,16504.39    ,16504.39          ,16504.39           ,0.0                 ,16509.32         ,4.93          ,7.079999999998108
0.0                 ,16512.13    ,16512.13          ,16512.13           ,0.0                 ,16516.2          ,4.07          ,2.8100000000013097
0.0                 ,16519.87    ,16519.87          ,16519.87           ,0.0                 ,16524.85         ,4.98          ,3.6699999999982538
0.0                 ,16527.5     ,16527.5           ,16527.5            ,0.0                 ,16532.48         ,4.98          ,2.650000000001455
0.0                 ,16537.26    ,16537.26          ,16537.26           ,0.0                 ,16542.26         ,5.0           ,4.779999999998836
0.9399999999986903  ,16542.26    ,16541.32          ,16542.26           ,0.9399999999986903  ,16546.9          ,5.58          ,0.0
3.210000000002765   ,16546.9     ,16543.69          ,16546.9            ,3.210000000002765   ,16551.69         ,8.0           ,0.0
0.0                 ,16552.04    ,16552.04          ,16552.04           ,0.0                 ,16557.0          ,4.96          ,0.3500000000021828
0.0                 ,16557.15    ,16557.15          ,16557.15           ,0.0                 ,16561.09         ,3.94          ,0.1500000000014552
0.0                 ,16565.85    ,16565.85          ,16565.85           ,0.0                 ,16570.69         ,4.84          ,4.759999999998399
0.0                 ,16573.52    ,16573.52          ,16573.52           ,0.0                 ,16577.48         ,3.96          ,2.8300000000017462
0.5400000000008731  ,16577.48    ,16576.94          ,16577.48           ,0.5400000000008731  ,16582.26         ,5.32          ,0.0
0.0                 ,16584.13    ,16584.13          ,16584.13           ,0.0                 ,16589.03         ,4.9           ,1.8700000000026193
0.0                 ,16590.11    ,16590.11          ,16590.11           ,0.0                 ,16594.88         ,4.77          ,1.0800000000017462
0.3100000000013097  ,16594.88    ,16594.57          ,16594.88           ,0.3100000000013097  ,16599.7          ,5.13          ,0.0
0.0                 ,16601.75    ,16601.75          ,16601.75           ,0.0                 ,16606.08         ,4.33          ,2.0499999999992724
2.850000000002183   ,16606.08    ,16603.23          ,16606.08           ,2.850000000002183   ,16609.97         ,6.74          ,0.0
0.12000000000261934 ,16609.97    ,16609.85          ,16609.97           ,0.12000000000261934 ,16613.96         ,4.11          ,0.0
0.0                 ,16614.31    ,16614.31          ,16614.31           ,0.0                 ,16618.49         ,4.18          ,0.3500000000021828
0.0                 ,16624.01    ,16624.01          ,16624.01           ,0.0                 ,16628.49         ,4.48          ,5.519999999996799
0.0                 ,16630.64    ,16630.64          ,16630.64           ,0.0                 ,16635.51         ,4.87          ,2.149999999997817
0.0                 ,16635.59    ,16635.59          ,16635.59           ,0.0                 ,16640.04         ,4.45          ,0.08000000000174623
0.0                 ,16641.63    ,16641.63          ,16641.63           ,0.0                 ,16646.54         ,4.91          ,1.5900000000001455
0.0                 ,16647.03    ,16647.03          ,16647.03           ,0.0                 ,16651.89         ,4.86          ,0.48999999999796273
0.0                 ,16652.92    ,16652.92          ,16652.92           ,0.0                 ,16657.08         ,4.16          ,1.0299999999988358
0.5300000000024738  ,16657.08    ,16656.55          ,16657.08           ,0.5300000000024738  ,16662.07         ,5.52          ,0.0
0.0                 ,16670.21    ,16670.21          ,16670.21           ,0.0                 ,16674.88         ,4.67          ,8.139999999999418
0.0                 ,16681.53    ,16681.53          ,16681.53           ,0.0                 ,16686.2          ,4.67          ,6.649999999997817
0.0                 ,16693.5     ,16693.5           ,16693.5            ,0.0                 ,16697.76         ,4.26          ,7.299999999999272
0.0                 ,16698.98    ,16698.98          ,16698.98           ,0.0                 ,16703.5          ,4.52          ,1.2200000000011642
0.0                 ,16706.27    ,16706.27          ,16706.27           ,0.0                 ,16711.22         ,4.95          ,2.7700000000004366
0.46000000000276486 ,16711.22    ,16710.76          ,16711.22           ,0.46000000000276486 ,16715.62         ,4.86          ,0.0
0.0                 ,16722.11    ,16722.11          ,16722.11           ,0.0                 ,16727.07         ,4.96          ,6.490000000001601
0.0                 ,16733.85    ,16733.85          ,16733.85           ,0.0                 ,16738.8          ,4.95          ,6.779999999998836
1.9199999999982538  ,16738.8     ,16736.88          ,16738.8            ,1.9199999999982538  ,16743.25         ,6.37          ,0.0
0.0                 ,16745.01    ,16745.01          ,16745.01           ,0.0                 ,16748.97         ,3.96          ,1.7599999999983993
0.0                 ,16752.92    ,16752.92          ,16752.92           ,0.0                 ,16757.16         ,4.24          ,3.9499999999970896
0.0                 ,16761.44    ,16761.44          ,16761.44           ,0.0                 ,16766.07         ,4.63          ,4.279999999998836
0.0                 ,16768.35    ,16768.35          ,16768.35           ,0.0                 ,16772.43         ,4.08          ,2.279999999998836
0.0                 ,16775.86    ,16775.86          ,16775.86           ,0.0                 ,16780.86         ,5.0           ,3.430000000000291
0.0                 ,16781.47    ,16781.47          ,16781.47           ,0.0                 ,16786.45         ,4.98          ,0.6100000000005821
0.0                 ,16790.35    ,16790.35          ,16790.35           ,0.0                 ,16794.58         ,4.23          ,3.899999999997817
0.0                 ,16800.17    ,16800.17          ,16800.17           ,0.0                 ,16805.17         ,5.0           ,5.5899999999965075
0.0                 ,16810.83    ,16810.83          ,16810.83           ,0.0                 ,16815.26         ,4.43          ,5.6600000000034925
0.0                 ,16821.93    ,16821.93          ,16821.93           ,0.0                 ,16826.86         ,4.93          ,6.670000000001892
0.0                 ,16833.44    ,16833.44          ,16833.44           ,0.0                 ,16838.43         ,4.99          ,6.579999999998108
0.0                 ,16839.83    ,16839.83          ,16839.83           ,0.0                 ,16844.11         ,4.28          ,1.4000000000014552
0.0                 ,16849.05    ,16849.05          ,16849.05           ,0.0                 ,16854.02         ,4.97          ,4.93999999999869
0.6700000000018917  ,16854.02    ,16853.35          ,16854.02           ,0.6700000000018917  ,16858.45         ,5.1           ,0.0
0.9400000000023283  ,16858.45    ,16857.51          ,16858.45           ,0.9400000000023283  ,16863.37         ,5.86          ,0.0
0.0                 ,16864.76    ,16864.76          ,16864.76           ,0.0                 ,16869.18         ,4.42          ,1.389999999999418
0.13000000000101863 ,16869.18    ,16869.05          ,16869.18           ,0.13000000000101863 ,16874.16         ,5.11          ,0.0
0.0                 ,16878.28    ,16878.28          ,16878.28           ,0.0                 ,16882.75         ,4.47          ,4.119999999998981
0.0                 ,16887.13    ,16887.13          ,16887.13           ,0.0                 ,16892.1          ,4.97          ,4.380000000001019
0.0                 ,16895.07    ,16895.07          ,16895.07           ,0.0                 ,16899.17         ,4.1           ,2.970000000001164
0.0                 ,16902.78    ,16902.78          ,16902.78           ,0.0                 ,16907.28         ,4.5           ,3.610000000000582
0.0                 ,16913.18    ,16913.18          ,16913.18           ,0.0                 ,16917.96         ,4.78          ,5.900000000001455
0.0                 ,16920.49    ,16920.49          ,16920.49           ,0.0                 ,16924.38         ,3.89          ,2.530000000002474
0.0                 ,16931.74    ,16931.74          ,16931.74           ,0.0                 ,16935.76         ,4.02          ,7.360000000000582
3.0                 ,16935.76    ,16932.76          ,16935.76           ,3.0                 ,16940.43         ,7.67          ,0.0
2.2600000000020373  ,16940.43    ,16938.17          ,16940.43           ,2.2600000000020373  ,16944.64         ,6.47          ,0.0
0.0                 ,16947.27    ,16947.27          ,16947.27           ,0.0                 ,16951.82         ,4.55          ,2.6300000000010186
0.0                 ,16955.29    ,16955.29          ,16955.29           ,0.0                 ,16959.22         ,3.93          ,3.470000000001164
0.0                 ,16966.29    ,16966.29          ,16966.29           ,0.0                 ,16971.28         ,4.99          ,7.069999999999709
0.0                 ,16974.94    ,16974.94          ,16974.94           ,0.0                 ,16978.95         ,4.01          ,3.6599999999998545
0.0                 ,16981.44    ,16981.44          ,16981.44           ,0.0                 ,16986.4          ,4.96          ,2.4899999999979627
0.0                 ,16989.53    ,16989.53          ,16989.53           ,0.0                 ,16993.8          ,4.27          ,3.1299999999973807
0.0                 ,16996.01    ,16996.01          ,16996.01           ,0.0                 ,17000.98         ,4.97          ,2.209999999999127
0.0                 ,17005.33    ,17005.33          ,17005.33           ,0.0                 ,17009.76         ,4.43          ,4.350000000002183
0.0                 ,17012.32    ,17012.32          ,17012.32           ,0.0                 ,17017.09         ,4.77          ,2.5600000000013097
0.0                 ,17019.18    ,17019.18          ,17019.18           ,0.0                 ,17023.08         ,3.9           ,2.0900000000001455
0.0                 ,17031.16    ,17031.16          ,17031.16           ,0.0                 ,17035.98         ,4.82          ,8.079999999998108
0.0                 ,17038.23    ,17038.23          ,17038.23           ,0.0                 ,17042.31         ,4.08          ,2.25
0.0                 ,17042.8     ,17042.8           ,17042.8            ,0.0                 ,17047.04         ,4.24          ,0.48999999999796273
0.11000000000058208 ,17047.04    ,17046.93          ,17047.04           ,0.11000000000058208 ,17051.78         ,4.85          ,0.0
0.41999999999825377 ,17051.78    ,17051.36          ,17051.78           ,0.41999999999825377 ,17056.78         ,5.42          ,0.0
0.0                 ,17062.36    ,17062.36          ,17062.36           ,0.0                 ,17067.1          ,4.74          ,5.580000000001746
0.0                 ,17073.79    ,17073.79          ,17073.79           ,0.0                 ,17078.74         ,4.95          ,6.690000000002328
0.0                 ,17079.58    ,17079.58          ,17079.58           ,0.0                 ,17083.45         ,3.87          ,0.8400000000001455
0.0                 ,17093.26    ,17093.26          ,17093.26           ,0.0                 ,17098.26         ,5.0           ,9.809999999997672
0.7599999999983993  ,17098.26    ,17097.5           ,17098.26           ,0.7599999999983993  ,17103.25         ,5.75          ,0.0
0.0                 ,17107.13    ,17107.13          ,17107.13           ,0.0                 ,17111.21         ,4.08          ,3.8800000000010186
0.0                 ,17112.01    ,17112.01          ,17112.01           ,0.0                 ,17116.79         ,4.78          ,0.7999999999992724
0.0                 ,17117.18    ,17117.18          ,17117.18           ,0.0                 ,17121.77         ,4.59          ,0.3899999999994179
0.0                 ,17130.29    ,17130.29          ,17130.29           ,0.0                 ,17134.34         ,4.05          ,8.520000000000437
0.0                 ,17142.88    ,17142.88          ,17142.88           ,0.0                 ,17147.83         ,4.95          ,8.540000000000873
0.0                 ,17152.1     ,17152.1           ,17152.1            ,0.0                 ,17156.1          ,4.0           ,4.269999999996799
0.0                 ,17156.61    ,17156.61          ,17156.61           ,0.0                 ,17161.02         ,4.41          ,0.5100000000020373
1.1599999999998545  ,17161.02    ,17159.86          ,17161.02           ,1.1599999999998545  ,17165.88         ,6.02          ,0.0
2.069999999999709   ,17165.88    ,17163.81          ,17165.88           ,2.069999999999709   ,17170.16         ,6.35          ,0.0
0.0                 ,17170.88    ,17170.88          ,17170.88           ,0.0                 ,17175.88         ,5.0           ,0.7200000000011642
0.0                 ,17179.57    ,17179.57          ,17179.57           ,0.0                 ,17184.34         ,4.77          ,3.6899999999986903
0.0                 ,17187.82    ,17187.82          ,17187.82           ,0.0                 ,17192.82         ,5.0           ,3.4799999999995634
0.0                 ,17195.81    ,17195.81          ,17195.81           ,0.0                 ,17200.5          ,4.69          ,2.9900000000016007
0.0                 ,17207.33    ,17207.33          ,17207.33           ,0.0                 ,17212.22         ,4.89          ,6.830000000001746
0.0                 ,17215.46    ,17215.46          ,17215.46           ,0.0                 ,17219.33         ,3.87          ,3.2399999999979627
0.0                 ,17219.84    ,17219.84          ,17219.84           ,0.0                 ,17224.69         ,4.85          ,0.5099999999983993
0.0                 ,17229.01    ,17229.01          ,17229.01           ,0.0                 ,17233.56         ,4.55          ,4.319999999999709
0.0                 ,17233.69    ,17233.69          ,17233.69           ,0.0                 ,17238.02         ,4.33          ,0.12999999999738066
0.6300000000010186  ,17238.02    ,17237.39          ,17238.02           ,0.6300000000010186  ,17242.73         ,5.34          ,0.0
0.47000000000116415 ,17242.73    ,17242.26          ,17242.73           ,0.47000000000116415 ,17247.07         ,4.81          ,0.0
0.0                 ,17248.84    ,17248.84          ,17248.84           ,0.0                 ,17253.6          ,4.76          ,1.7700000000004366
0.0                 ,17255.2     ,17255.2           ,17255.2            ,0.0                 ,17259.26         ,4.06          ,1.6000000000021828
2.779999999998836   ,17259.26    ,17256.48          ,17259.26           ,2.779999999998836   ,17264.09         ,7.61          ,0.0
2.4399999999986903  ,17264.09    ,17261.65          ,17264.09           ,2.4399999999986903  ,17268.14         ,6.49          ,0.0
0.0                 ,17273.87    ,17273.87          ,17273.87           ,0.0                 ,17278.7          ,4.83          ,5.729999999999563
0.0                 ,17282.06    ,17282.06          ,17282.06           ,0.0                 ,17286.81         ,4.75          ,3.360000000000582
0.0                 ,17287.49    ,17287.49          ,17287.49           ,0.0                 ,17291.44         ,3.95          ,0.680000000000291
0.0                 ,17293.49    ,17293.49          ,17293.49           ,0.0                 ,17298.06         ,4.57          ,2.0500000000029104
0.0                 ,17304.73    ,17304.73          ,17304.73           ,0.0                 ,17309.14         ,4.41          ,6.669999999998254
0.0                 ,17310.56    ,17310.56          ,17310.56           ,0.0                 ,17315.04         ,4.48          ,1.4200000000018917
0.0                 ,17315.54    ,17315.54          ,17315.54           ,0.0                 ,17320.19         ,4.65          ,0.5
0.0                 ,17325.44    ,17325.44          ,17325.44           ,0.0                 ,17330.43         ,4.99          ,5.25
0.0                 ,17332.23    ,17332.23          ,17332.23           ,0.0                 ,17336.9          ,4.67          ,1.7999999999992724
0.0                 ,17338.55    ,17338.55          ,17338.55           ,0.0                 ,17342.43         ,3.88          ,1.6499999999978172
0.0                 ,17346.22    ,17346.22          ,17346.22           ,0.0                 ,17351.04         ,4.82          ,3.790000000000873
0.0                 ,17353.8     ,17353.8           ,17353.8            ,0.0                 ,17358.07         ,4.27          ,2.7599999999983993
0.0                 ,17360.73    ,17360.73          ,17360.73           ,0.0                 ,17364.8          ,4.07          ,2.6599999999998545
3.610000000000582   ,17364.8     ,17361.19          ,17364.8            ,3.610000000000582   ,17369.51         ,8.32          ,0.0
5.759999999998399   ,17369.51    ,17363.75          ,17369.51           ,5.759999999998399   ,17374.21         ,10.46         ,0.0
6.809999999997672   ,17374.21    ,17367.4           ,17374.21           ,6.809999999997672   ,17379.18         ,11.78         ,0.0
4.670000000001892   ,17379.18    ,17374.51          ,17379.18           ,4.670000000001892   ,17383.33         ,8.82          ,0.0
0.0                 ,17384.69    ,17384.69          ,17384.69           ,0.0                 ,17389.54         ,4.85          ,1.359999999996944
0.0                 ,17398.12    ,17398.12          ,17398.12           ,0.0                 ,17403.0          ,4.88          ,8.579999999998108
0.0                 ,17403.24    ,17403.24          ,17403.24           ,0.0                 ,17407.53         ,4.29          ,0.2400000000016007
0.0                 ,17410.67    ,17410.67          ,17410.67           ,0.0                 ,17415.47         ,4.8           ,3.139999999999418
0.0                 ,17420.21    ,17420.21          ,17420.21           ,0.0                 ,17425.14         ,4.93          ,4.739999999997963
0.0                 ,17429.49    ,17429.49          ,17429.49           ,0.0                 ,17434.48         ,4.99          ,4.350000000002183
0.0                 ,17437.61    ,17437.61          ,17437.61           ,0.0                 ,17441.65         ,4.04          ,3.1300000000010186
0.0                 ,17448.87    ,17448.87          ,17448.87           ,0.0                 ,17453.58         ,4.71          ,7.219999999997526
0.0                 ,17454.81    ,17454.81          ,17454.81           ,0.0                 ,17459.74         ,4.93          ,1.2299999999995634
0.0                 ,17461.86    ,17461.86          ,17461.86           ,0.0                 ,17466.53         ,4.67          ,2.1199999999989814
0.0                 ,17473.21    ,17473.21          ,17473.21           ,0.0                 ,17478.02         ,4.81          ,6.680000000000291
1.0900000000001455  ,17478.02    ,17476.93          ,17478.02           ,1.0900000000001455  ,17482.56         ,5.63          ,0.0
0.0                 ,17483.61    ,17483.61          ,17483.61           ,0.0                 ,17488.6          ,4.99          ,1.0499999999992724
0.0                 ,17489.56    ,17489.56          ,17489.56           ,0.0                 ,17493.66         ,4.1           ,0.9600000000027649
0.0                 ,17502.85    ,17502.85          ,17502.85           ,0.0                 ,17507.62         ,4.77          ,9.18999999999869
0.15999999999985448 ,17507.62    ,17507.46          ,17507.62           ,0.15999999999985448 ,17512.24         ,4.78          ,0.0
1.1900000000023283  ,17512.24    ,17511.05          ,17512.24           ,1.1900000000023283  ,17517.14         ,6.09          ,0.0
4.509999999998399   ,17517.14    ,17512.63          ,17517.14           ,4.509999999998399   ,17521.72         ,9.09          ,0.0
4.680000000000291   ,17521.72    ,17517.04          ,17521.72           ,4.680000000000291   ,17526.72         ,9.68          ,0.0
5.31000000000131    ,17526.72    ,17521.41          ,17526.72           ,5.31000000000131    ,17531.05         ,9.64          ,0.0
1.680000000000291   ,17531.05    ,17529.37          ,17531.05           ,1.680000000000291   ,17535.87         ,6.5           ,0.0
1.569999999999709   ,17535.87    ,17534.3           ,17535.87           ,1.569999999999709   ,17540.63         ,6.33          ,0.0
0.0                 ,17543.28    ,17543.28          ,17543.28           ,0.0                 ,17547.56         ,4.28          ,2.649999999997817
0.0                 ,17551.37    ,17551.37          ,17551.37           ,0.0                 ,17555.61         ,4.24          ,3.8099999999976717
0.0                 ,17558.78    ,17558.78          ,17558.78           ,0.0                 ,17563.17         ,4.39          ,3.1699999999982538
3.8299999999981083  ,17563.17    ,17559.34          ,17563.17           ,3.8299999999981083  ,17567.09         ,7.75          ,0.0
0.0                 ,17571.5     ,17571.5           ,17571.5            ,0.0                 ,17576.48         ,4.98          ,4.4099999999998545
0.0                 ,17583.11    ,17583.11          ,17583.11           ,0.0                 ,17587.93         ,4.82          ,6.630000000001019
0.0                 ,17590.06    ,17590.06          ,17590.06           ,0.0                 ,17594.95         ,4.89          ,2.1300000000010186
0.0                 ,17596.01    ,17596.01          ,17596.01           ,0.0                 ,17600.26         ,4.25          ,1.0599999999976717
0.0                 ,17600.75    ,17600.75          ,17600.75           ,0.0                 ,17604.77         ,4.02          ,0.4900000000016007
0.0                 ,17605.3     ,17605.3           ,17605.3            ,0.0                 ,17609.53         ,4.23          ,0.5299999999988358
0.0                 ,17610.77    ,17610.77          ,17610.77           ,0.0                 ,17615.47         ,4.7           ,1.2400000000016007
0.13999999999941792 ,17615.47    ,17615.33          ,17615.47           ,0.13999999999941792 ,17619.55         ,4.22          ,0.0
0.0                 ,17625.78    ,17625.78          ,17625.78           ,0.0                 ,17630.33         ,4.55          ,6.229999999999563
0.0                 ,17634.29    ,17634.29          ,17634.29           ,0.0                 ,17639.09         ,4.8           ,3.959999999999127
0.0                 ,17640.22    ,17640.22          ,17640.22           ,0.0                 ,17644.96         ,4.74          ,1.1300000000010186
2.5499999999992724  ,17644.96    ,17642.41          ,17644.96           ,2.5499999999992724  ,17649.95         ,7.54          ,0.0
2.9099999999998545  ,17649.95    ,17647.04          ,17649.95           ,2.9099999999998545  ,17654.06         ,7.02          ,0.0
0.0                 ,17654.5     ,17654.5           ,17654.5            ,0.0                 ,17658.56         ,4.06          ,0.4399999999986903
0.0                 ,17660.52    ,17660.52          ,17660.52           ,0.0                 ,17664.9          ,4.38          ,1.9599999999991269
0.3500000000021828  ,17664.9     ,17664.55          ,17664.9            ,0.3500000000021828  ,17669.6          ,5.05          ,0.0
0.0                 ,17670.5     ,17670.5           ,17670.5            ,0.0                 ,17675.18         ,4.68          ,0.9000000000014552
0.0                 ,17682.21    ,17682.21          ,17682.21           ,0.0                 ,17686.95         ,4.74          ,7.029999999998836
0.0                 ,17689.54    ,17689.54          ,17689.54           ,0.0                 ,17694.47         ,4.93          ,2.5900000000001455
0.0                 ,17697.52    ,17697.52          ,17697.52           ,0.0                 ,17702.4          ,4.88          ,3.0499999999992724
0.0                 ,17706.14    ,17706.14          ,17706.14           ,0.0                 ,17710.41         ,4.27          ,3.7399999999979627
0.0                 ,17712.31    ,17712.31          ,17712.31           ,0.0                 ,17717.04         ,4.73          ,1.9000000000014552
0.9700000000011642  ,17717.04    ,17716.07          ,17717.04           ,0.9700000000011642  ,17721.42         ,5.35          ,0.0
0.0                 ,17725.33    ,17725.33          ,17725.33           ,0.0                 ,17729.97         ,4.64          ,3.9100000000034925
0.4500000000007276  ,17729.97    ,17729.52          ,17729.97           ,0.4500000000007276  ,17734.57         ,5.05          ,0.0
0.0                 ,17738.09    ,17738.09          ,17738.09           ,0.0                 ,17742.47         ,4.38          ,3.5200000000004366
0.0                 ,17749.17    ,17749.17          ,17749.17           ,0.0                 ,17753.24         ,4.07          ,6.69999999999709
0.46000000000276486 ,17753.24    ,17752.78          ,17753.24           ,0.46000000000276486 ,17757.38         ,4.6           ,0.0
0.680000000000291   ,17757.38    ,17756.7           ,17757.38           ,0.680000000000291   ,17761.44         ,4.74          ,0.0
0.6999999999970896  ,17761.44    ,17760.74          ,17761.44           ,0.6999999999970896  ,17766.41         ,5.67          ,0.0
2.4399999999986903  ,17766.41    ,17763.97          ,17766.41           ,2.4399999999986903  ,17770.97         ,7.0           ,0.0
0.0                 ,17773.29    ,17773.29          ,17773.29           ,0.0                 ,17778.22         ,4.93          ,2.319999999999709
0.0                 ,17784.12    ,17784.12          ,17784.12           ,0.0                 ,17788.27         ,4.15          ,5.899999999997817
0.0                 ,17790.51    ,17790.51          ,17790.51           ,0.0                 ,17794.46         ,3.95          ,2.2399999999979627
0.0                 ,17796.9     ,17796.9           ,17796.9            ,0.0                 ,17801.9          ,5.0           ,2.4400000000023283
0.0                 ,17802.57    ,17802.57          ,17802.57           ,0.0                 ,17806.61         ,4.04          ,0.6699999999982538
0.0                 ,17809.82    ,17809.82          ,17809.82           ,0.0                 ,17814.29         ,4.47          ,3.209999999999127
0.0                 ,17815.98    ,17815.98          ,17815.98           ,0.0                 ,17820.69         ,4.71          ,1.6899999999986903
0.0                 ,17823.9     ,17823.9           ,17823.9            ,0.0                 ,17828.53         ,4.63          ,3.210000000002765
0.0                 ,17833.63    ,17833.63          ,17833.63           ,0.0                 ,17838.61         ,4.98          ,5.100000000002183
2.069999999999709   ,17838.61    ,17836.54          ,17838.61           ,2.069999999999709   ,17843.05         ,6.51          ,0.0
0.0                 ,17846.21    ,17846.21          ,17846.21           ,0.0                 ,17850.1          ,3.89          ,3.1599999999998545
0.0                 ,17858.78    ,17858.78          ,17858.78           ,0.0                 ,17863.51         ,4.73          ,8.680000000000291
