service_time,arrival_time        ,inter_arrival_time,time_service_begins,queue_wait_time     ,time_service_ends,time_in_system,server_idle_time
54810.39    ,7089.540000000001   ,47720.85          ,54810.39           ,7089.540000000001   ,54815.38         ,7094.53       ,0.0
54815.38    ,7091.0799999999945  ,47724.3           ,54815.38           ,7091.0799999999945  ,54820.28         ,7095.98       ,0.0
54820.28    ,7094.019999999997   ,47726.26          ,54820.28           ,7094.019999999997   ,54825.25         ,7098.99       ,0.0
54825.25    ,7096.870000000003   ,47728.38          ,54825.25           ,7096.870000000003   ,54829.88         ,7101.5        ,0.0
54829.88    ,7099.5              ,47730.38          ,54829.88           ,7099.5              ,54834.76         ,7104.38       ,0.0
54834.76    ,7101.760000000002   ,47733.0           ,54834.76           ,7101.760000000002   ,54838.99         ,7105.99       ,0.0
54838.99    ,7104.049999999996   ,47734.94          ,54838.99           ,7104.049999999996   ,54843.96         ,7109.02       ,0.0
54843.96    ,7105.209999999999   ,47738.75          ,54843.96           ,7105.209999999999   ,54848.82         ,7110.07       ,0.0
54848.82    ,7108.080000000002   ,47740.74          ,54848.82           ,7108.080000000002   ,54853.46         ,7112.72       ,0.0
54853.46    ,7111.389999999999   ,47742.07          ,54853.46           ,7111.389999999999   ,54858.03         ,7115.96       ,0.0
54858.03    ,7113.369999999995   ,47744.66          ,54858.03           ,7113.369999999995   ,54862.3          ,7117.64       ,0.0
54862.3     ,7115.710000000006   ,47746.59          ,54862.3            ,7115.710000000006   ,54867.18         ,7120.59       ,0.0
54867.18    ,7117.199999999997   ,47749.98          ,54867.18           ,7117.199999999997   ,54871.74         ,7121.76       ,0.0
54871.74    ,7119.5999999999985  ,47752.14          ,54871.74           ,7119.5999999999985  ,54876.25         ,7124.11       ,0.0
54876.25    ,7122.220000000001   ,47754.03          ,54876.25           ,7122.220000000001   ,54880.55         ,7126.52       ,0.0
54880.55    ,7123.960000000006   ,47756.59          ,54880.55           ,7123.960000000006   ,54884.65         ,7128.06       ,0.0
54884.65    ,7127.050000000003   ,47757.6           ,54884.65           ,7127.050000000003   ,54889.45         ,7131.85       ,0.0
54889.45    ,7130.009999999995   ,47759.44          ,54889.45           ,7130.009999999995   ,54894.22         ,7134.78       ,0.0
54894.22    ,7132.029999999999   ,47762.19          ,54894.22           ,7132.029999999999   ,54898.07         ,7135.88       ,0.0
54898.07    ,7134.129999999997   ,47763.94          ,54898.07           ,7134.129999999997   ,54902.48         ,7138.54       ,0.0
54902.48    ,7137.330000000002   ,47765.15          ,54902.48           ,7137.330000000002   ,54907.37         ,7142.22       ,0.0
54907.37    ,7139.760000000002   ,47767.61          ,54907.37           ,7139.760000000002   ,54912.29         ,7144.68       ,0.0
54912.29    ,7142.559999999998   ,47769.73          ,54912.29           ,7142.559999999998   ,54917.27         ,7147.54       ,0.0
54917.27    ,7146.279999999999   ,47770.99          ,54917.27           ,7146.279999999999   ,54921.59         ,7150.6        ,0.0
54921.59    ,7147.629999999997   ,47773.96          ,54921.59           ,7147.629999999997   ,54926.3          ,7152.34       ,0.0
54926.3     ,7150.460000000006   ,47775.84          ,54926.3            ,7150.460000000006   ,54931.11         ,7155.27       ,0.0
54931.11    ,7153.389999999999   ,47777.72          ,54931.11           ,7153.389999999999   ,54936.11         ,7158.39       ,0.0
54936.11    ,7156.25             ,47779.86          ,54936.11           ,7156.25             ,54940.95         ,7161.09       ,0.0
54940.95    ,7158.529999999999   ,47782.42          ,54940.95           ,7158.529999999999   ,54945.02         ,7162.6        ,0.0
54945.02    ,7159.969999999994   ,47785.05          ,54945.02           ,7159.969999999994   ,54948.99         ,7163.94       ,0.0
54948.99    ,7160.769999999997   ,47788.22          ,54948.99           ,7160.769999999997   ,54953.08         ,7164.86       ,0.0
54953.08    ,7163.130000000005   ,47789.95          ,54953.08           ,7163.130000000005   ,54958.06         ,7168.11       ,0.0
54958.06    ,7167.25             ,47790.81          ,54958.06           ,7167.25             ,54963.05         ,7172.24       ,0.0
54963.05    ,7169.950000000004   ,47793.1           ,54963.05           ,7169.950000000004   ,54967.89         ,7174.79       ,0.0
54967.89    ,7172.760000000002   ,47795.13          ,54967.89           ,7172.760000000002   ,54972.32         ,7177.19       ,0.0
54972.32    ,7175.989999999998   ,47796.33          ,54972.32           ,7175.989999999998   ,54976.85         ,7180.52       ,0.0
54976.85    ,7178.5              ,47798.35          ,54976.85           ,7178.5              ,54981.76         ,7183.41       ,0.0
54981.76    ,7182.050000000003   ,47799.71          ,54981.76           ,7182.050000000003   ,54986.75         ,7187.04       ,0.0
54986.75    ,7183.6600000000035  ,47803.09          ,54986.75           ,7183.6600000000035  ,54991.5          ,7188.41       ,0.0
54991.5     ,7185.470000000001   ,47806.03          ,54991.5            ,7185.470000000001   ,54996.39         ,7190.36       ,0.0
54996.39    ,7187.040000000001   ,47809.35          ,54996.39           ,7187.040000000001   ,55001.37         ,7192.02       ,0.0
55001.37    ,7190.360000000001   ,47811.01          ,55001.37           ,7190.360000000001   ,55005.63         ,7194.62       ,0.0
55005.63    ,7193.3399999999965  ,47812.29          ,55005.63           ,7193.3399999999965  ,55009.56         ,7197.27       ,0.0
55009.56    ,7194.720000000001   ,47814.84          ,55009.56           ,7194.720000000001   ,55014.32         ,7199.48       ,0.0
55014.32    ,7197.010000000002   ,47817.31          ,55014.32           ,7197.010000000002   ,55018.18         ,7200.87       ,0.0
55018.18    ,7198.800000000003   ,47819.38          ,55018.18           ,7198.800000000003   ,55022.75         ,7203.37       ,0.0
55022.75    ,7201.059999999998   ,47821.69          ,55022.75           ,7201.059999999998   ,55027.05         ,7205.36       ,0.0
55027.05    ,7204.280000000006   ,47822.77          ,55027.05           ,7204.280000000006   ,55032.05         ,7209.28       ,0.0
55032.05    ,7207.040000000001   ,47825.01          ,55032.05           ,7207.040000000001   ,55036.36         ,7211.35       ,0.0
55036.36    ,7209.419999999998   ,47826.94          ,55036.36           ,7209.419999999998   ,55040.55         ,7213.61       ,0.0
55040.55    ,7212.5              ,47828.05          ,55040.55           ,7212.5              ,55045.33         ,7217.28       ,0.0
55045.33    ,7216.940000000002   ,47828.39          ,55045.33           ,7216.940000000002   ,55049.91         ,7221.52       ,0.0
55049.91    ,7219.380000000005   ,47830.53          ,55049.91           ,7219.380000000005   ,55054.39         ,7223.86       ,0.0
55054.39    ,7221.229999999996   ,47833.16          ,55054.39           ,7221.229999999996   ,55058.91         ,7225.75       ,0.0
55058.91    ,7223.890000000007   ,47835.02          ,55058.91           ,7223.890000000007   ,55063.9          ,7228.88       ,0.0
55063.9     ,7226.980000000003   ,47836.92          ,55063.9            ,7226.980000000003   ,55068.59         ,7231.67       ,0.0
55068.59    ,7230.5799999999945  ,47838.01          ,55068.59           ,7230.5799999999945  ,55073.32         ,7235.31       ,0.0
55073.32    ,7231.510000000002   ,47841.81          ,55073.32           ,7231.510000000002   ,55078.0          ,7236.19       ,0.0
55078.0     ,7233.199999999997   ,47844.8           ,55078.0            ,7233.199999999997   ,55082.96         ,7238.16       ,0.0
55082.96    ,7236.3399999999965  ,47846.62          ,55082.96           ,7236.3399999999965  ,55087.1          ,7240.48       ,0.0
55087.1     ,7239.409999999996   ,47847.69          ,55087.1            ,7239.409999999996   ,55092.1          ,7244.41       ,0.0
55092.1     ,7242.189999999995   ,47849.91          ,55092.1            ,7242.189999999995   ,55096.89         ,7246.98       ,0.0
55096.89    ,7244.379999999997   ,47852.51          ,55096.89           ,7244.379999999997   ,55100.87         ,7248.36       ,0.0
55100.87    ,7246.110000000001   ,47854.76          ,55100.87           ,7246.110000000001   ,55105.85         ,7251.09       ,0.0
55105.85    ,7248.129999999997   ,47857.72          ,55105.85           ,7248.129999999997   ,55110.53         ,7252.81       ,0.0
55110.53    ,7250.639999999999   ,47859.89          ,55110.53           ,7250.639999999999   ,55114.48         ,7254.59       ,0.0
55114.48    ,7252.110000000001   ,47862.37          ,55114.48           ,7252.110000000001   ,55119.27         ,7256.9        ,0.0
55119.27    ,7255.5899999999965  ,47863.68          ,55119.27           ,7255.5899999999965  ,55124.17         ,7260.49       ,0.0
55124.17    ,7257.559999999998   ,47866.61          ,55124.17           ,7257.559999999998   ,55129.16         ,7262.55       ,0.0
55129.16    ,7259.050000000003   ,47870.11          ,55129.16           ,7259.050000000003   ,55133.63         ,7263.52       ,0.0
55133.63    ,7261.379999999997   ,47872.25          ,55133.63           ,7261.379999999997   ,55138.62         ,7266.37       ,0.0
55138.62    ,7263.9100000000035  ,47874.71          ,55138.62           ,7263.9100000000035  ,55143.43         ,7268.72       ,0.0
55143.43    ,7265.959999999999   ,47877.47          ,55143.43           ,7265.959999999999   ,55147.83         ,7270.36       ,0.0
55147.83    ,7269.1600000000035  ,47878.67          ,55147.83           ,7269.1600000000035  ,55152.38         ,7273.71       ,0.0
55152.38    ,7272.389999999999   ,47879.99          ,55152.38           ,7272.389999999999   ,55157.16         ,7277.17       ,0.0
55157.16    ,7275.540000000001   ,47881.62          ,55157.16           ,7275.540000000001   ,55162.15         ,7280.53       ,0.0
55162.15    ,7279.029999999999   ,47883.12          ,55162.15           ,7279.029999999999   ,55166.63         ,7283.51       ,0.0
55166.63    ,7279.669999999998   ,47886.96          ,55166.63           ,7279.669999999998   ,55171.38         ,7284.42       ,0.0
55171.38    ,7282.479999999996   ,47888.9           ,55171.38           ,7282.479999999996   ,55176.35         ,7287.45       ,0.0
55176.35    ,7284.8499999999985  ,47891.5           ,55176.35           ,7284.8499999999985  ,55181.09         ,7289.59       ,0.0
55181.09    ,7288.629999999997   ,47892.46          ,55181.09           ,7288.629999999997   ,55185.91         ,7293.45       ,0.0
55185.91    ,7291.1500000000015  ,47894.76          ,55185.91           ,7291.1500000000015  ,55190.58         ,7295.82       ,0.0
55190.58    ,7293.450000000004   ,47897.13          ,55190.58           ,7293.450000000004   ,55194.48         ,7297.35       ,0.0
55194.48    ,7294.450000000004   ,47900.03          ,55194.48           ,7294.450000000004   ,55198.75         ,7298.72       ,0.0
55198.75    ,7296.389999999999   ,47902.36          ,55198.75           ,7296.389999999999   ,55203.36         ,7301.0        ,0.0
55203.36    ,7299.279999999999   ,47904.08          ,55203.36           ,7299.279999999999   ,55208.2          ,7304.12       ,0.0
55208.2     ,7301.529999999999   ,47906.67          ,55208.2            ,7301.529999999999   ,55213.16         ,7306.49       ,0.0
55213.16    ,7304.630000000005   ,47908.53          ,55213.16           ,7304.630000000005   ,55217.51         ,7308.98       ,0.0
55217.51    ,7306.990000000005   ,47910.52          ,55217.51           ,7306.990000000005   ,55222.5          ,7311.98       ,0.0
55222.5     ,7310.010000000002   ,47912.49          ,55222.5            ,7310.010000000002   ,55227.34         ,7314.85       ,0.0
55227.34    ,7312.729999999996   ,47914.61          ,55227.34           ,7312.729999999996   ,55231.72         ,7317.11       ,0.0
55231.72    ,7314.459999999999   ,47917.26          ,55231.72           ,7314.459999999999   ,55236.15         ,7318.89       ,0.0
55236.15    ,7315.529999999999   ,47920.62          ,55236.15           ,7315.529999999999   ,55241.06         ,7320.44       ,0.0
55241.06    ,7318.129999999997   ,47922.93          ,55241.06           ,7318.129999999997   ,55245.6          ,7322.67       ,0.0
55245.6     ,7321.0999999999985  ,47924.5           ,55245.6            ,7321.0999999999985  ,55249.71         ,7325.21       ,0.0
55249.71    ,7324.43             ,47925.28          ,55249.71           ,7324.43             ,55254.04         ,7328.76       ,0.0
55254.04    ,7327.639999999999   ,47926.4           ,55254.04           ,7327.639999999999   ,55259.04         ,7332.64       ,0.0
55259.04    ,7331.860000000001   ,47927.18          ,55259.04           ,7331.860000000001   ,55263.32         ,7336.14       ,0.0
55263.32    ,7333.290000000001   ,47930.03          ,55263.32           ,7333.290000000001   ,55268.14         ,7338.11       ,0.0
55268.14    ,7334.690000000002   ,47933.45          ,55268.14           ,7334.690000000002   ,55272.01         ,7338.56       ,0.0
55272.01    ,7334.9000000000015  ,47937.11          ,55272.01           ,7334.9000000000015  ,55276.42         ,7339.31       ,0.0
55276.42    ,7336.879999999997   ,47939.54          ,55276.42           ,7336.879999999997   ,55281.17         ,7341.63       ,0.0
55281.17    ,7339.239999999998   ,47941.93          ,55281.17           ,7339.239999999998   ,55285.72         ,7343.79       ,0.0
55285.72    ,7341.43             ,47944.29          ,55285.72           ,7341.43             ,55289.78         ,7345.49       ,0.0
55289.78    ,7343.209999999999   ,47946.57          ,55289.78           ,7343.209999999999   ,55294.48         ,7347.91       ,0.0
55294.48    ,7347.380000000005   ,47947.1           ,55294.48           ,7347.380000000005   ,55299.37         ,7352.27       ,0.0
55299.37    ,7351.090000000004   ,47948.28          ,55299.37           ,7351.090000000004   ,55303.99         ,7355.71       ,0.0
55303.99    ,7353.8499999999985  ,47950.14          ,55303.99           ,7353.8499999999985  ,55308.91         ,7358.77       ,0.0
55308.91    ,7355.990000000005   ,47952.92          ,55308.91           ,7355.990000000005   ,55313.77         ,7360.85       ,0.0
55313.77    ,7358.649999999994   ,47955.12          ,55313.77           ,7358.649999999994   ,55317.99         ,7362.87       ,0.0
55317.99    ,7361.689999999995   ,47956.3           ,55317.99           ,7361.689999999995   ,55322.99         ,7366.69       ,0.0
55322.99    ,7364.949999999997   ,47958.04          ,55322.99           ,7364.949999999997   ,55327.99         ,7369.95       ,0.0
55327.99    ,7368.75             ,47959.24          ,55327.99           ,7368.75             ,55332.24         ,7373.0        ,0.0
55332.24    ,7370.32             ,47961.92          ,55332.24           ,7370.32             ,55337.04         ,7375.12       ,0.0
55337.04    ,7373.0999999999985  ,47963.94          ,55337.04           ,7373.0999999999985  ,55342.01         ,7378.07       ,0.0
55342.01    ,7376.3499999999985  ,47965.66          ,55342.01           ,7376.3499999999985  ,55346.54         ,7380.88       ,0.0
55346.54    ,7378.669999999998   ,47967.87          ,55346.54           ,7378.669999999998   ,55350.95         ,7383.08       ,0.0
55350.95    ,7382.5799999999945  ,47968.37          ,55350.95           ,7382.5799999999945  ,55355.8          ,7387.43       ,0.0
55355.8     ,7385.480000000003   ,47970.32          ,55355.8            ,7385.480000000003   ,55360.78         ,7390.46       ,0.0
55360.78    ,7387.619999999995   ,47973.16          ,55360.78           ,7387.619999999995   ,55365.59         ,7392.43       ,0.0
55365.59    ,7391.0              ,47974.59          ,55365.59           ,7391.0              ,55370.44         ,7395.85       ,0.0
55370.44    ,7392.220000000001   ,47978.22          ,55370.44           ,7392.220000000001   ,55374.57         ,7396.35       ,0.0
55374.57    ,7393.629999999997   ,47980.94          ,55374.57           ,7393.629999999997   ,55379.06         ,7398.12       ,0.0
55379.06    ,7395.419999999998   ,47983.64          ,55379.06           ,7395.419999999998   ,55384.05         ,7400.41       ,0.0
55384.05    ,7399.43             ,47984.62          ,55384.05           ,7399.43             ,55389.01         ,7404.39       ,0.0
55389.01    ,7402.540000000001   ,47986.47          ,55389.01           ,7402.540000000001   ,55393.97         ,7407.5        ,0.0
55393.97    ,7405.5              ,47988.47          ,55393.97           ,7405.5              ,55398.11         ,7409.64       ,0.0
55398.11    ,7407.949999999997   ,47990.16          ,55398.11           ,7407.949999999997   ,55402.91         ,7412.75       ,0.0
55402.91    ,7410.230000000003   ,47992.68          ,55402.91           ,7410.230000000003   ,55406.78         ,7414.1        ,0.0
55406.78    ,7412.369999999995   ,47994.41          ,55406.78           ,7412.369999999995   ,55411.77         ,7417.36       ,0.0
55411.77    ,7414.799999999996   ,47996.97          ,55411.77           ,7414.799999999996   ,55416.59         ,7419.62       ,0.0
55416.59    ,7416.139999999999   ,48000.45          ,55416.59           ,7416.139999999999   ,55421.47         ,7421.02       ,0.0
55421.47    ,7419.690000000002   ,48001.78          ,55421.47           ,7419.690000000002   ,55426.18         ,7424.4        ,0.0
55426.18    ,7420.970000000001   ,48005.21          ,55426.18           ,7420.970000000001   ,55430.57         ,7425.36       ,0.0
55430.57    ,7423.5              ,48007.07          ,55430.57           ,7423.5              ,55435.12         ,7428.05       ,0.0
55435.12    ,7425.760000000002   ,48009.36          ,55435.12           ,7425.760000000002   ,55439.47         ,7430.11       ,0.0
55439.47    ,7428.43             ,48011.04          ,55439.47           ,7428.43             ,55443.4          ,7432.36       ,0.0
55443.4     ,7429.790000000001   ,48013.61          ,55443.4            ,7429.790000000001   ,55447.89         ,7434.28       ,0.0
55447.89    ,7432.940000000002   ,48014.95          ,55447.89           ,7432.940000000002   ,55452.76         ,7437.81       ,0.0
55452.76    ,7436.18             ,48016.58          ,55452.76           ,7436.18             ,55457.52         ,7440.94       ,0.0
55457.52    ,7439.659999999996   ,48017.86          ,55457.52           ,7439.659999999996   ,55461.91         ,7444.05       ,0.0
55461.91    ,7442.050000000003   ,48019.86          ,55461.91           ,7442.050000000003   ,55466.56         ,7446.7        ,0.0
55466.56    ,7445.3299999999945  ,48021.23          ,55466.56           ,7445.3299999999945  ,55471.55         ,7450.32       ,0.0
55471.55    ,7447.210000000006   ,48024.34          ,55471.55           ,7447.210000000006   ,55476.43         ,7452.09       ,0.0
55476.43    ,7449.470000000001   ,48026.96          ,55476.43           ,7449.470000000001   ,55480.54         ,7453.58       ,0.0
55480.54    ,7452.75             ,48027.79          ,55480.54           ,7452.75             ,55484.5          ,7456.71       ,0.0
55484.5     ,7454.019999999997   ,48030.48          ,55484.5            ,7454.019999999997   ,55488.65         ,7458.17       ,0.0
55488.65    ,7456.230000000003   ,48032.42          ,55488.65           ,7456.230000000003   ,55493.62         ,7461.2        ,0.0
55493.62    ,7459.700000000004   ,48033.92          ,55493.62           ,7459.700000000004   ,55498.51         ,7464.59       ,0.0
55498.51    ,7461.8499999999985  ,48036.66          ,55498.51           ,7461.8499999999985  ,55503.5          ,7466.84       ,0.0
55503.5     ,7463.93             ,48039.57          ,55503.5            ,7463.93             ,55507.74         ,7468.17       ,0.0
55507.74    ,7466.68             ,48041.06          ,55507.74           ,7466.68             ,55512.72         ,7471.66       ,0.0
55512.72    ,7470.040000000001   ,48042.68          ,55512.72           ,7470.040000000001   ,55517.59         ,7474.91       ,0.0
55517.59    ,7471.779999999999   ,48045.81          ,55517.59           ,7471.779999999999   ,55521.99         ,7476.18       ,0.0
55521.99    ,7473.9000000000015  ,48048.09          ,55521.99           ,7473.9000000000015  ,55526.93         ,7478.84       ,0.0
55526.93    ,7476.25             ,48050.68          ,55526.93           ,7476.25             ,55531.6          ,7480.92       ,0.0
55531.6     ,7478.809999999998   ,48052.79          ,55531.6            ,7478.809999999998   ,55536.53         ,7483.74       ,0.0
55536.53    ,7483.080000000002   ,48053.45          ,55536.53           ,7483.080000000002   ,55541.47         ,7488.02       ,0.0
55541.47    ,7485.9100000000035  ,48055.56          ,55541.47           ,7485.9100000000035  ,55546.03         ,7490.47       ,0.0
55546.03    ,7488.580000000002   ,48057.45          ,55546.03           ,7488.580000000002   ,55549.98         ,7492.53       ,0.0
55549.98    ,7489.090000000004   ,48060.89          ,55549.98           ,7489.090000000004   ,55554.86         ,7493.97       ,0.0
55554.86    ,7492.4000000000015  ,48062.46          ,55554.86           ,7492.4000000000015  ,55558.83         ,7496.37       ,0.0
55558.83    ,7494.590000000004   ,48064.24          ,55558.83           ,7494.590000000004   ,55563.83         ,7499.59       ,0.0
55563.83    ,7495.970000000001   ,48067.86          ,55563.83           ,7495.970000000001   ,55568.42         ,7500.56       ,0.0
55568.42    ,7497.729999999996   ,48070.69          ,55568.42           ,7497.729999999996   ,55572.28         ,7501.59       ,0.0
55572.28    ,7499.029999999999   ,48073.25          ,55572.28           ,7499.029999999999   ,55576.73         ,7503.48       ,0.0
55576.73    ,7501.010000000002   ,48075.72          ,55576.73           ,7501.010000000002   ,55580.73         ,7505.01       ,0.0
55580.73    ,7501.610000000001   ,48079.12          ,55580.73           ,7501.610000000001   ,55584.65         ,7505.53       ,0.0
55584.65    ,7504.18             ,48080.47          ,55584.65           ,7504.18             ,55589.64         ,7509.17       ,0.0
55589.64    ,7507.790000000001   ,48081.85          ,55589.64           ,7507.790000000001   ,55594.46         ,7512.61       ,0.0
55594.46    ,7509.449999999997   ,48085.01          ,55594.46           ,7509.449999999997   ,55599.06         ,7514.05       ,0.0
55599.06    ,7511.629999999997   ,48087.43          ,55599.06           ,7511.629999999997   ,55604.0          ,7516.57       ,0.0
55604.0     ,7515.760000000002   ,48088.24          ,55604.0            ,7515.760000000002   ,55608.42         ,7520.18       ,0.0
55608.42    ,7517.979999999996   ,48090.44          ,55608.42           ,7517.979999999996   ,55613.18         ,7522.74       ,0.0
55613.18    ,7520.68             ,48092.5           ,55613.18           ,7520.68             ,55617.69         ,7525.19       ,0.0
55617.69    ,7523.740000000005   ,48093.95          ,55617.69           ,7523.740000000005   ,55622.23         ,7528.28       ,0.0
55622.23    ,7525.120000000003   ,48097.11          ,55622.23           ,7525.120000000003   ,55626.1          ,7528.99       ,0.0
55626.1     ,7526.3499999999985  ,48099.75          ,55626.1            ,7526.3499999999985  ,55630.12         ,7530.37       ,0.0
55630.12    ,7529.110000000001   ,48101.01          ,55630.12           ,7529.110000000001   ,55635.12         ,7534.11       ,0.0
55635.12    ,7530.880000000005   ,48104.24          ,55635.12           ,7530.880000000005   ,55639.94         ,7535.7        ,0.0
55639.94    ,7533.470000000001   ,48106.47          ,55639.94           ,7533.470000000001   ,55644.81         ,7538.34       ,0.0
55644.81    ,7537.479999999996   ,48107.33          ,55644.81           ,7537.479999999996   ,55649.81         ,7542.48       ,0.0
55649.81    ,7540.43             ,48109.38          ,55649.81           ,7540.43             ,55654.61         ,7545.23       ,0.0
55654.61    ,7541.93             ,48112.68          ,55654.61           ,7541.93             ,55658.74         ,7546.06       ,0.0
55658.74    ,7544.919999999998   ,48113.82          ,55658.74           ,7544.919999999998   ,55663.26         ,7549.44       ,0.0
55663.26    ,7546.720000000001   ,48116.54          ,55663.26           ,7546.720000000001   ,55667.29         ,7550.75       ,0.0
55667.29    ,7547.840000000004   ,48119.45          ,55667.29           ,7547.840000000004   ,55671.96         ,7552.51       ,0.0
55671.96    ,7551.129999999997   ,48120.83          ,55671.96           ,7551.129999999997   ,55676.56         ,7555.73       ,0.0
55676.56    ,7553.93             ,48122.63          ,55676.56           ,7553.93             ,55680.72         ,7558.09       ,0.0
55680.72    ,7556.959999999999   ,48123.76          ,55680.72           ,7556.959999999999   ,55685.7          ,7561.94       ,0.0
55685.7     ,7560.549999999996   ,48125.15          ,55685.7            ,7560.549999999996   ,55690.13         ,7564.98       ,0.0
55690.13    ,7563.409999999996   ,48126.72          ,55690.13           ,7563.409999999996   ,55694.81         ,7568.09       ,0.0
55694.81    ,7565.729999999996   ,48129.08          ,55694.81           ,7565.729999999996   ,55698.91         ,7569.83       ,0.0
55698.91    ,7566.960000000006   ,48131.95          ,55698.91           ,7566.960000000006   ,55703.47         ,7571.52       ,0.0
55703.47    ,7568.559999999998   ,48134.91          ,55703.47           ,7568.559999999998   ,55708.08         ,7573.17       ,0.0
55708.08    ,7571.709999999999   ,48136.37          ,55708.08           ,7571.709999999999   ,55713.05         ,7576.68       ,0.0
55713.05    ,7574.730000000003   ,48138.32          ,55713.05           ,7574.730000000003   ,55717.96         ,7579.64       ,0.0
55717.96    ,7578.970000000001   ,48138.99          ,55717.96           ,7578.970000000001   ,55722.64         ,7583.65       ,0.0
55722.64    ,7581.330000000002   ,48141.31          ,55722.64           ,7581.330000000002   ,55727.58         ,7586.27       ,0.0
55727.58    ,7583.75             ,48143.83          ,55727.58           ,7583.75             ,55731.9          ,7588.07       ,0.0
55731.9     ,7584.6500000000015  ,48147.25          ,55731.9            ,7584.6500000000015  ,55735.81         ,7588.56       ,0.0
55735.81    ,7588.220000000001   ,48147.59          ,55735.81           ,7588.220000000001   ,55740.6          ,7593.01       ,0.0
55740.6     ,7589.540000000001   ,48151.06          ,55740.6            ,7589.540000000001   ,55745.49         ,7594.43       ,0.0
55745.49    ,7591.8299999999945  ,48153.66          ,55745.49           ,7591.8299999999945  ,55749.67         ,7596.01       ,0.0
55749.67    ,7593.879999999997   ,48155.79          ,55749.67           ,7593.879999999997   ,55754.65         ,7598.86       ,0.0
55754.65    ,7596.989999999998   ,48157.66          ,55754.65           ,7596.989999999998   ,55759.6          ,7601.94       ,0.0
55759.6     ,7599.32             ,48160.28          ,55759.6            ,7599.32             ,55764.12         ,7603.84       ,0.0
55764.12    ,7602.030000000006   ,48162.09          ,55764.12           ,7602.030000000006   ,55768.9          ,7606.81       ,0.0
55768.9     ,7604.459999999999   ,48164.44          ,55768.9            ,7604.459999999999   ,55773.6          ,7609.16       ,0.0
55773.6     ,7607.790000000001   ,48165.81          ,55773.6            ,7607.790000000001   ,55778.59         ,7612.78       ,0.0
55778.59    ,7610.5799999999945  ,48168.01          ,55778.59           ,7610.5799999999945  ,55783.18         ,7615.17       ,0.0
55783.18    ,7613.720000000001   ,48169.46          ,55783.18           ,7613.720000000001   ,55787.42         ,7617.96       ,0.0
55787.42    ,7616.159999999996   ,48171.26          ,55787.42           ,7616.159999999996   ,55791.6          ,7620.34       ,0.0
55791.6     ,7618.9000000000015  ,48172.7           ,55791.6            ,7618.9000000000015  ,55796.49         ,7623.79       ,0.0
55796.49    ,7622.989999999998   ,48173.5           ,55796.49           ,7622.989999999998   ,55800.92         ,7627.42       ,0.0
55800.92    ,7624.369999999995   ,48176.55          ,55800.92           ,7624.369999999995   ,55805.79         ,7629.24       ,0.0
55805.79    ,7625.8499999999985  ,48179.94          ,55805.79           ,7625.8499999999985  ,55809.84         ,7629.9        ,0.0
55809.84    ,7629.619999999995   ,48180.22          ,55809.84           ,7629.619999999995   ,55813.9          ,7633.68       ,0.0
55813.9     ,7632.700000000004   ,48181.2           ,55813.9            ,7632.700000000004   ,55818.9          ,7637.7        ,0.0
55818.9     ,7633.720000000001   ,48185.18          ,55818.9            ,7633.720000000001   ,55823.78         ,7638.6        ,0.0
55823.78    ,7637.440000000002   ,48186.34          ,55823.78           ,7637.440000000002   ,55828.15         ,7641.81       ,0.0
55828.15    ,7639.800000000003   ,48188.35          ,55828.15           ,7639.800000000003   ,55832.82         ,7644.47       ,0.0
55832.82    ,7641.32             ,48191.5           ,55832.82           ,7641.32             ,55837.16         ,7645.66       ,0.0
55837.16    ,7643.640000000007   ,48193.52          ,55837.16           ,7643.640000000007   ,55842.16         ,7648.64       ,0.0
55842.16    ,7647.700000000004   ,48194.46          ,55842.16           ,7647.700000000004   ,55847.09         ,7652.63       ,0.0
55847.09    ,7651.5799999999945  ,48195.51          ,55847.09           ,7651.5799999999945  ,55852.05         ,7656.54       ,0.0
55852.05    ,7655.100000000006   ,48196.95          ,55852.05           ,7655.100000000006   ,55857.03         ,7660.08       ,0.0
55857.03    ,7657.459999999999   ,48199.57          ,55857.03           ,7657.459999999999   ,55862.03         ,7662.46       ,0.0
55862.03    ,7659.809999999998   ,48202.22          ,55862.03           ,7659.809999999998   ,55866.53         ,7664.31       ,0.0
55866.53    ,7661.5899999999965  ,48204.94          ,55866.53           ,7661.5899999999965  ,55871.32         ,7666.38       ,0.0
55871.32    ,7664.419999999998   ,48206.9           ,55871.32           ,7664.419999999998   ,55876.02         ,7669.12       ,0.0
55876.02    ,7668.489999999998   ,48207.53          ,55876.02           ,7668.489999999998   ,55880.79         ,7673.26       ,0.0
55880.79    ,7670.840000000004   ,48209.95          ,55880.79           ,7670.840000000004   ,55885.57         ,7675.62       ,0.0
55885.57    ,7673.760000000002   ,48211.81          ,55885.57           ,7673.760000000002   ,55890.12         ,7678.31       ,0.0
55890.12    ,7676.980000000003   ,48213.14          ,55890.12           ,7676.980000000003   ,55894.68         ,7681.54       ,0.0
55894.68    ,7679.699999999997   ,48214.98          ,55894.68           ,7679.699999999997   ,55899.67         ,7684.69       ,0.0
55899.67    ,7682.779999999999   ,48216.89          ,55899.67           ,7682.779999999999   ,55904.65         ,7687.76       ,0.0
55904.65    ,7684.669999999998   ,48219.98          ,55904.65           ,7684.669999999998   ,55909.54         ,7689.56       ,0.0
